times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.696187E-01,7.111655E+00,1.957796E-01,1.341643E+00,3.277133E-01,5.895775E-01,3.622876E-01,2.396692E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
2.000000E+01,3.693292E-01,7.111117E+00,1.956116E-01,1.340767E+00,3.278510E-01,5.875552E-01,3.623600E-01,2.408947E-01,4.251179E-07,3.611440E-05,4.628624E-05,7.811343E-06,1.461374E-05,4.163808E-05,6.668298E-05,5.481518E-08,1.241762E-05,1.052581E-07,7.964016E-06,6.910212E-06,7.517963E-09,3.608826E-06,9.242442E-08,1.687607E-05,1.591524E-05,3.641116E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
4.000000E+01,3.690389E-01,7.110580E+00,1.954602E-01,1.339967E+00,3.279896E-01,5.855398E-01,3.624336E-01,2.421114E-01,2.943346E-06,8.172111E-05,9.262881E-05,2.808087E-05,2.983301E-05,1.095175E-04,1.332947E-04,3.431658E-07,2.704882E-05,4.433048E-07,1.663965E-05,1.383756E-05,2.987137E-08,7.813482E-06,3.760121E-07,5.542414E-05,3.181967E-05,4.870390E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
6.000000E+01,3.687486E-01,7.110042E+00,1.953237E-01,1.339167E+00,3.281272E-01,5.835323E-01,3.625076E-01,2.433213E-01,8.640035E-06,1.273735E-04,1.389634E-04,5.708583E-05,4.502231E-05,1.792544E-04,1.998224E-04,9.406872E-07,4.145261E-05,1.016209E-06,2.527710E-05,2.077484E-05,6.674969E-08,1.203378E-05,8.479904E-07,1.017595E-04,4.770755E-05,5.285274E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
8.000000E+01,3.684591E-01,7.109504E+00,1.952016E-01,1.338363E+00,3.282644E-01,5.815320E-01,3.625821E-01,2.445226E-01,1.790061E-05,1.730091E-04,1.852894E-04,9.221506E-05,6.019364E-05,2.490882E-04,2.662678E-04,1.864361E-06,5.562393E-05,1.824280E-06,3.387807E-05,2.772333E-05,1.178542E-07,1.627070E-05,1.514125E-06,1.508858E-04,6.356793E-05,5.424940E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
1.000000E+02,3.681694E-01,7.108967E+00,1.950927E-01,1.337561E+00,3.284023E-01,5.795386E-01,3.626566E-01,2.457186E-01,3.070655E-05,2.186287E-04,2.316065E-04,1.316361E-04,7.533576E-05,3.188964E-04,3.326293E-04,3.114632E-06,6.957100E-05,2.859364E-06,4.244105E-05,3.468364E-05,1.828837E-07,2.052107E-05,2.360018E-06,2.010068E-04,7.941440E-05,5.472117E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
1.200000E+02,3.678780E-01,7.108425E+00,1.949957E-01,1.336760E+00,3.285409E-01,5.775496E-01,3.627300E-01,2.469074E-01,4.682145E-05,2.642333E-04,2.779096E-04,1.740584E-04,9.044894E-05,3.886706E-04,3.989058E-04,4.687417E-06,8.330111E-05,4.113126E-06,5.096380E-05,4.165131E-05,2.615354E-07,2.478680E-05,3.399342E-06,2.514813E-04,9.525468E-05,5.488387E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
1.400000E+02,3.675883E-01,7.107888E+00,1.949098E-01,1.335957E+00,3.286810E-01,5.755681E-01,3.628040E-01,2.480896E-01,6.590683E-05,3.098202E-04,3.242077E-04,2.185805E-04,1.055394E-04,4.584062E-04,4.651015E-04,6.577436E-06,9.680606E-05,5.594884E-06,5.945102E-05,4.863404E-05,3.535238E-07,2.906701E-05,4.612741E-06,3.020746E-04,1.110624E-04,5.493254E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
1.600000E+02,3.672972E-01,7.107346E+00,1.948345E-01,1.335154E+00,3.288185E-01,5.735959E-01,3.628774E-01,2.492615E-01,8.758944E-05,3.553930E-04,3.704947E-04,2.645666E-04,1.205975E-04,5.281086E-04,5.312141E-04,8.778931E-06,1.100847E-04,7.304317E-06,6.789819E-05,5.562354E-05,4.585535E-07,3.336251E-05,6.026313E-06,3.527030E-04,1.268672E-04,5.495139E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
1.800000E+02,3.670065E-01,7.106804E+00,1.947691E-01,1.334348E+00,3.289585E-01,5.716297E-01,3.629498E-01,2.504287E-01,1.115017E-04,4.009500E-04,4.167726E-04,3.115730E-04,1.356320E-04,5.977751E-04,5.972453E-04,1.128643E-05,1.231477E-04,9.231327E-06,7.631013E-05,6.262559E-05,5.763579E-07,3.767109E-05,7.632754E-06,4.033374E-04,1.426487E-04,5.495466E-05, 0.0047097168, 0.0464006437, 0.0075126343, 0.0042497026, 0.0103878365
