times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.658521E-01,4.939724E+00,2.578076E-01,1.527876E+00,5.354409E-01,8.365137E-01,2.533768E-01,2.512582E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
2.000000E+01,3.635994E-01,4.936316E+00,2.568113E-01,1.519889E+00,5.359934E-01,8.292472E-01,2.545236E-01,2.510220E-01,3.780951E-06,3.290040E-04,4.195211E-04,7.123776E-05,1.400761E-04,3.854087E-04,6.038703E-04,4.917498E-07,1.088853E-04,5.271103E-06,7.204676E-05,6.399193E-05,6.781829E-08,3.330398E-05,4.302675E-06,1.413846E-04,1.376867E-04,3.294371E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
4.000000E+01,3.613461E-01,4.932881E+00,2.559382E-01,1.512396E+00,5.365272E-01,8.220456E-01,2.556721E-01,2.507585E-01,2.616331E-05,7.425929E-04,8.389317E-04,2.553742E-04,2.847830E-04,1.004915E-03,1.207037E-03,3.054115E-06,2.277139E-04,2.295735E-05,1.487241E-04,1.287180E-04,2.628976E-07,7.284823E-05,1.735569E-05,4.780830E-04,2.752365E-04,4.405844E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
6.000000E+01,3.590973E-01,4.929438E+00,2.551823E-01,1.504890E+00,5.370541E-01,8.149044E-01,2.568131E-01,2.504595E-01,7.675107E-05,1.155495E-03,1.257643E-03,5.177615E-04,4.280288E-04,1.638880E-03,1.809398E-03,8.304352E-06,3.353164E-04,5.221495E-05,2.232611E-04,1.940316E-04,5.732577E-07,1.133912E-04,3.933350E-05,8.861132E-04,4.126001E-04,4.780352E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
8.000000E+01,3.568505E-01,4.925979E+00,2.545288E-01,1.497396E+00,5.375580E-01,8.078284E-01,2.579420E-01,2.501396E-01,1.589099E-04,1.567176E-03,1.675617E-03,8.342265E-04,5.698231E-04,2.271440E-03,2.410939E-03,1.632635E-05,4.328357E-04,9.189029E-05,2.956999E-04,2.599456E-04,9.878394E-07,1.548765E-04,7.015692E-05,1.319135E-03,5.497841E-04,4.906327E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
1.000000E+02,3.546021E-01,4.922493E+00,2.539697E-01,1.489918E+00,5.380551E-01,8.008017E-01,2.590668E-01,2.497944E-01,2.724101E-04,1.977633E-03,2.092878E-03,1.187934E-03,7.101931E-04,2.901622E-03,3.011675E-03,2.705469E-05,5.207937E-04,1.414628E-04,3.660867E-04,3.264901E-04,1.496123E-06,1.972317E-04,1.092463E-04,1.760524E-03,6.868361E-04,4.948434E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
1.200000E+02,3.523591E-01,4.918982E+00,2.534965E-01,1.482455E+00,5.385402E-01,7.938383E-01,2.601806E-01,2.494265E-01,4.150916E-04,2.386859E-03,2.509444E-03,1.567117E-03,8.492607E-04,3.529393E-03,3.611607E-03,4.038479E-05,6.004977E-04,1.996219E-04,4.345701E-04,3.935187E-04,2.088881E-06,2.404691E-04,1.570513E-04,2.204348E-03,8.236908E-04,4.962012E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
1.400000E+02,3.501180E-01,4.915456E+00,2.531049E-01,1.474987E+00,5.390126E-01,7.869337E-01,2.612804E-01,2.490286E-01,5.838851E-04,2.794896E-03,2.925252E-03,1.963550E-03,9.869971E-04,4.154534E-03,4.210738E-03,5.620789E-05,6.725246E-04,2.657714E-04,5.010869E-04,4.606596E-04,2.756414E-06,2.849170E-04,2.135017E-04,2.648416E-03,9.603700E-04,4.966319E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
1.600000E+02,3.478840E-01,4.911934E+00,2.527883E-01,1.467506E+00,5.394830E-01,7.800755E-01,2.623770E-01,2.486064E-01,7.754284E-04,3.201598E-03,3.340331E-03,2.371546E-03,1.123671E-03,4.777020E-03,4.809076E-03,7.441427E-05,7.376884E-04,3.390653E-04,5.658214E-04,5.281965E-04,3.491641E-06,3.303407E-04,2.778436E-04,3.091979E-03,1.096817E-03,4.967130E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
1.800000E+02,3.456499E-01,4.908400E+00,2.525390E-01,1.460021E+00,5.399633E-01,7.732541E-01,2.634589E-01,2.481621E-01,9.864204E-04,3.607139E-03,3.754725E-03,2.787126E-03,1.258818E-03,5.397074E-03,5.406611E-03,9.489304E-05,7.960484E-04,4.194467E-04,6.287396E-04,5.963311E-04,4.286062E-06,3.764250E-04,3.507275E-04,3.534766E-03,1.233119E-03,4.967086E-04, 0.0427556352, 0.0487408811, 0.0257875644, 0.047067046, 0.0213145245
