times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,7.511789E-02,4.797796E+00,2.363026E-01,2.145215E+00,2.598405E-01,4.968037E-02,2.449250E-01,2.648524E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
2.000000E+01,7.465768E-02,4.794787E+00,2.354681E-01,2.133477E+00,2.625459E-01,5.099512E-02,2.446034E-01,2.623107E-01,2.726151E-06,2.315482E-04,2.868763E-04,5.190284E-05,6.986289E-05,2.698350E-04,4.241125E-04,3.283527E-07,7.212891E-05,4.317405E-06,5.051220E-05,4.362552E-05,4.728376E-08,2.393014E-05,4.714154E-06,9.737496E-05,9.576755E-05,2.246118E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
4.000000E+01,7.419993E-02,4.791783E+00,2.347762E-01,2.122195E+00,2.652194E-01,5.231765E-02,2.443021E-01,2.597887E-01,1.886316E-05,5.225755E-04,5.737771E-04,1.859933E-04,1.419423E-04,7.034274E-04,8.477966E-04,2.040620E-06,1.491867E-04,1.872885E-05,1.041264E-04,8.791351E-05,1.825649E-07,5.239571E-05,1.901496E-05,3.292495E-04,1.913989E-04,3.006058E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
6.000000E+01,7.374405E-02,4.788759E+00,2.342159E-01,2.110946E+00,2.678797E-01,5.362295E-02,2.439911E-01,2.572931E-01,5.534788E-05,8.130231E-04,8.602585E-04,3.770036E-04,2.132624E-04,1.146870E-03,1.270946E-03,5.549691E-06,2.171455E-04,4.253226E-05,1.561007E-04,1.327741E-04,3.964792E-07,8.156113E-05,4.250126E-05,6.102801E-04,2.868714E-04,3.263174E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
8.000000E+01,7.329036E-02,4.785703E+00,2.337711E-01,2.099750E+00,2.704900E-01,5.494203E-02,2.436891E-01,2.548192E-01,1.146255E-04,1.102460E-03,1.146309E-03,6.072929E-04,2.837742E-04,1.588959E-03,1.693542E-03,1.090737E-05,2.775245E-04,7.420473E-05,2.064883E-04,1.781402E-04,6.805247E-07,1.114329E-04,7.520621E-05,9.085774E-04,3.821792E-04,3.350221E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
1.000000E+02,7.284003E-02,4.782664E+00,2.334349E-01,2.088565E+00,2.730971E-01,5.624990E-02,2.433829E-01,2.523682E-01,1.965452E-04,1.390910E-03,1.431938E-03,8.645576E-04,3.536641E-04,2.028978E-03,2.115571E-03,1.806867E-05,3.311148E-04,1.129515E-04,2.553857E-04,2.239642E-04,1.027006E-06,1.419660E-04,1.167058E-04,1.212697E-03,4.773108E-04,3.379544E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
1.200000E+02,7.239215E-02,4.779608E+00,2.331945E-01,2.077423E+00,2.756703E-01,5.755753E-02,2.430788E-01,2.499349E-01,2.995645E-04,1.678366E-03,1.717115E-03,1.140223E-03,4.227716E-04,2.467049E-03,2.537062E-03,2.696052E-05,3.786260E-04,1.580432E-04,3.028015E-04,2.701495E-04,1.428489E-06,1.732507E-04,1.670888E-04,1.518490E-03,5.722765E-04,3.389590E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
1.400000E+02,7.194646E-02,4.776568E+00,2.330424E-01,2.066302E+00,2.782279E-01,5.885323E-02,2.427658E-01,2.475285E-01,4.214681E-04,1.964875E-03,2.001884E-03,1.428310E-03,4.912005E-04,2.902886E-03,2.958015E-03,3.750633E-05,4.206131E-04,2.089343E-04,3.488293E-04,3.167128E-04,1.878587E-06,2.052071E-04,2.259918E-04,1.824529E-03,6.670795E-04,3.393007E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
1.600000E+02,7.150342E-02,4.773504E+00,2.329631E-01,2.055230E+00,2.807619E-01,6.013937E-02,2.424667E-01,2.451420E-01,5.598520E-04,2.250390E-03,2.286232E-03,1.724644E-03,5.588566E-04,3.336675E-03,3.378400E-03,4.962716E-05,4.577509E-04,2.649312E-04,3.934842E-04,3.636057E-04,2.371050E-06,2.378364E-04,2.934458E-04,2.130251E-03,7.617124E-04,3.394204E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
1.800000E+02,7.106187E-02,4.770457E+00,2.329580E-01,2.044177E+00,2.832654E-01,6.143827E-02,2.421543E-01,2.427841E-01,7.123121E-04,2.535042E-03,2.570130E-03,2.026357E-03,6.260607E-04,3.768520E-03,3.798260E-03,6.326051E-05,4.907335E-04,3.252970E-04,4.368770E-04,4.107078E-04,2.900649E-06,2.711542E-04,3.683740E-04,2.435472E-03,8.561909E-04,3.394801E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
2.000000E+02,7.062348E-02,4.767413E+00,2.330163E-01,2.033152E+00,2.857612E-01,6.272148E-02,2.418471E-01,2.404420E-01,8.766381E-04,2.818754E-03,2.853577E-03,2.331343E-03,6.924205E-04,4.198409E-03,4.217563E-03,7.832384E-05,5.201890E-04,3.893957E-04,4.789739E-04,4.580256E-04,3.461425E-06,3.051511E-04,4.520198E-04,2.740118E-03,9.504878E-04,3.394901E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
2.200000E+02,7.018669E-02,4.764330E+00,2.331277E-01,2.022174E+00,2.882441E-01,6.398428E-02,2.415346E-01,2.381235E-01,1.050850E-03,3.101405E-03,3.136596E-03,2.638296E-03,7.583111E-04,4.626337E-03,4.636309E-03,9.475496E-05,5.462417E-04,4.570928E-04,5.198721E-04,5.055515E-04,4.050240E-06,3.397930E-04,5.432063E-04,3.044197E-03,1.044633E-03,3.394996E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
2.400000E+02,6.975189E-02,4.761230E+00,2.332865E-01,2.011234E+00,2.907053E-01,6.524680E-02,2.412258E-01,2.358282E-01,1.233233E-03,3.383125E-03,3.419208E-03,2.946132E-03,8.234426E-04,5.051997E-03,5.054497E-03,1.124766E-04,5.697013E-04,5.275790E-04,5.596312E-04,5.530870E-04,4.663845E-06,3.751469E-04,6.419765E-04,3.347661E-03,1.138628E-03,3.395068E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
2.600000E+02,6.932013E-02,4.758155E+00,2.334909E-01,2.000295E+00,2.931565E-01,6.649803E-02,2.409166E-01,2.335557E-01,1.422302E-03,3.663897E-03,3.701378E-03,3.254354E-03,8.880283E-04,5.475736E-03,5.472166E-03,1.314227E-04,5.899647E-04,6.014313E-04,5.982193E-04,6.009666E-04,5.296293E-06,4.109765E-04,7.471764E-04,3.650570E-03,1.232447E-03,3.395196E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
2.800000E+02,6.889032E-02,4.755064E+00,2.337381E-01,1.989384E+00,2.955735E-01,6.775862E-02,2.406013E-01,2.312976E-01,1.616795E-03,3.943790E-03,3.983064E-03,3.562273E-03,9.522044E-04,5.897660E-03,5.889302E-03,1.515404E-04,6.078483E-04,6.778004E-04,6.357154E-04,6.487360E-04,5.945441E-06,4.475844E-04,8.611033E-04,3.952814E-03,1.326095E-03,3.395375E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
3.000000E+02,6.846325E-02,4.751969E+00,2.340163E-01,1.978527E+00,2.979536E-01,6.901990E-02,2.402994E-01,2.290622E-01,1.815669E-03,4.222812E-03,4.264343E-03,3.869593E-03,1.015890E-03,6.317799E-03,6.305879E-03,1.727688E-04,6.235611E-04,7.564666E-04,6.720893E-04,6.969304E-04,6.608081E-06,4.845257E-04,9.823690E-04,4.254474E-03,1.419575E-03,3.395326E-04, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
3.650000E+02,6.847309E-02,4.751969E+00,2.371640E-01,1.978968E+00,2.979558E-01,6.843111E-02,2.403167E-01,2.295856E-01,2.426124E-03,4.284172E-03,4.264758E-03,4.495604E-03,1.019089E-03,6.504397E-03,6.280084E-03,2.522858E-04,6.390907E-04,7.564684E-04,6.760177E-04,6.969652E-04,9.657864E-06,4.909107E-04,9.760608E-04,4.579572E-03,1.413586E-03,1.002219E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
3.850000E+02,6.835869E-02,4.751119E+00,2.377394E-01,1.975859E+00,2.986179E-01,6.864046E-02,2.402259E-01,2.290906E-01,2.574514E-03,4.343293E-03,4.341953E-03,4.591136E-03,1.035646E-03,6.568806E-03,6.388793E-03,2.755896E-04,6.375365E-04,7.791724E-04,6.842819E-04,7.102169E-04,1.046808E-05,4.994924E-04,1.009035E-03,4.613645E-03,1.437928E-03,6.522445E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
4.050000E+02,6.824515E-02,4.750261E+00,2.382759E-01,1.972878E+00,2.992694E-01,6.885602E-02,2.401425E-01,2.285957E-01,2.705683E-03,4.418964E-03,4.419256E-03,4.683527E-03,1.052968E-03,6.678797E-03,6.497393E-03,2.987472E-04,6.402762E-04,8.018122E-04,6.938059E-04,7.235096E-04,1.127638E-05,5.098599E-04,1.042495E-03,4.679570E-03,1.462247E-03,8.389864E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
4.250000E+02,6.813141E-02,4.749407E+00,2.387775E-01,1.969895E+00,2.999263E-01,6.906717E-02,2.400576E-01,2.281005E-01,2.822935E-03,4.494656E-03,4.496498E-03,4.773715E-03,1.070359E-03,6.791729E-03,6.605851E-03,3.218887E-04,6.429721E-04,8.244910E-04,7.032648E-04,7.366321E-04,1.208077E-05,5.203982E-04,1.076400E-03,4.756919E-03,1.486531E-03,9.021520E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
4.450000E+02,6.801823E-02,4.748545E+00,2.392480E-01,1.966916E+00,3.005796E-01,6.927717E-02,2.399739E-01,2.276097E-01,2.929020E-03,4.570288E-03,4.573694E-03,4.862351E-03,1.087642E-03,6.904892E-03,6.714164E-03,3.450426E-04,6.456418E-04,8.471988E-04,7.126522E-04,7.497846E-04,1.288174E-05,5.309658E-04,1.110460E-03,4.838359E-03,1.510782E-03,9.235014E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
4.650000E+02,6.790539E-02,4.747691E+00,2.396866E-01,1.963935E+00,3.012326E-01,6.948740E-02,2.398883E-01,2.271214E-01,3.026088E-03,4.645951E-03,4.650856E-03,4.949816E-03,1.104885E-03,7.017958E-03,6.822348E-03,3.682307E-04,6.480418E-04,8.701754E-04,7.219800E-04,7.631081E-04,1.367990E-05,5.414236E-04,1.145325E-03,4.921226E-03,1.534996E-03,9.307164E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
4.850000E+02,6.779259E-02,4.746830E+00,2.400998E-01,1.960960E+00,3.018875E-01,6.969459E-02,2.398040E-01,2.266324E-01,3.115860E-03,4.721572E-03,4.728011E-03,5.036453E-03,1.122031E-03,7.130933E-03,6.930386E-03,3.914468E-04,6.503400E-04,8.932448E-04,7.312178E-04,7.763219E-04,1.447430E-05,5.519975E-04,1.180927E-03,5.004601E-03,1.559174E-03,9.331926E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
5.050000E+02,6.767999E-02,4.745976E+00,2.404841E-01,1.957985E+00,3.025374E-01,6.990502E-02,2.397181E-01,2.261473E-01,3.199749E-03,4.797024E-03,4.805162E-03,5.122511E-03,1.139246E-03,7.243690E-03,7.038304E-03,4.146832E-04,6.526364E-04,9.163183E-04,7.403394E-04,7.895231E-04,1.526325E-05,5.626704E-04,1.216540E-03,5.088125E-03,1.583317E-03,9.340699E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
5.250000E+02,6.756758E-02,4.745114E+00,2.408479E-01,1.955015E+00,3.031869E-01,7.011493E-02,2.396308E-01,2.256596E-01,3.278909E-03,4.872461E-03,4.882257E-03,5.208058E-03,1.156413E-03,7.356308E-03,7.146073E-03,4.379413E-04,6.546965E-04,9.396275E-04,7.494138E-04,8.026786E-04,1.604988E-05,5.733931E-04,1.253244E-03,5.171668E-03,1.607435E-03,9.343580E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
5.450000E+02,6.745595E-02,4.744256E+00,2.411926E-01,1.952047E+00,3.038322E-01,7.032553E-02,2.395477E-01,2.251763E-01,3.354272E-03,4.947831E-03,4.959304E-03,5.293322E-03,1.173457E-03,7.468862E-03,7.253700E-03,4.612419E-04,6.566919E-04,9.629885E-04,7.583998E-04,8.158379E-04,1.683125E-05,5.841800E-04,1.289765E-03,5.255154E-03,1.631511E-03,9.344044E-05, 0.0295766279, 0.0081349872, 0.0224804869, 0.0228328134, 0.0334419795
