times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.180318E-01,4.577575E+00,2.997824E-01,2.533059E+00,1.169348E-01,1.058891E-01,5.435072E-02,8.089540E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
2.000000E+01,2.168792E-01,4.575021E+00,2.987933E-01,2.520993E+00,1.203701E-01,1.058929E-01,5.438062E-02,8.031778E-02,2.944805E-06,2.484815E-04,3.114073E-04,5.415774E-05,8.329654E-05,2.878435E-04,4.493339E-04,3.469709E-07,7.604922E-05,3.840018E-06,5.144175E-05,4.485116E-05,4.878293E-08,2.419163E-05,1.931813E-06,1.031595E-04,1.034085E-04,2.335017E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
4.000000E+01,2.157293E-01,4.572451E+00,2.978522E-01,2.509290E+00,1.237997E-01,1.059130E-01,5.441246E-02,7.974536E-02,2.037752E-05,5.607944E-04,6.228460E-04,1.940795E-04,1.692622E-04,7.505840E-04,8.981588E-04,2.155379E-06,1.587926E-04,1.665048E-05,1.062097E-04,9.039315E-05,1.883792E-07,5.277867E-05,7.738861E-06,3.489160E-04,2.066625E-04,3.123058E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
6.000000E+01,2.145795E-01,4.569886E+00,2.969489E-01,2.497610E+00,1.272087E-01,1.059436E-01,5.443919E-02,7.917627E-02,5.978358E-05,8.725252E-04,9.338545E-04,3.933264E-04,2.543018E-04,1.224034E-03,1.346377E-03,5.861696E-06,2.335015E-04,3.777582E-05,1.594565E-04,1.365168E-04,4.092451E-07,8.191879E-05,1.750831E-05,6.468241E-04,3.097777E-04,3.389039E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
8.000000E+01,2.134353E-01,4.567305E+00,2.960824E-01,2.485951E+00,1.305772E-01,1.060021E-01,5.447062E-02,7.861030E-02,1.237957E-04,1.183280E-03,1.244456E-03,6.334619E-04,3.384250E-04,1.696472E-03,1.793997E-03,1.152537E-05,3.010878E-04,6.630052E-05,2.112436E-04,1.831660E-04,7.024214E-07,1.116280E-04,3.115315E-05,9.630854E-04,4.127118E-04,3.478689E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
1.000000E+02,2.122950E-01,4.564715E+00,2.952487E-01,2.474313E+00,1.339119E-01,1.060857E-01,5.449948E-02,7.804977E-02,2.122388E-04,1.493026E-03,1.554615E-03,9.016284E-04,4.216274E-04,2.167083E-03,2.241016E-03,1.910197E-05,3.620731E-04,1.017142E-04,2.616229E-04,2.302878E-04,1.059808E-06,1.419345E-04,4.843796E-05,1.285543E-03,5.154786E-04,3.508975E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
1.200000E+02,2.111570E-01,4.562114E+00,2.944466E-01,2.462688E+00,1.372365E-01,1.061756E-01,5.452899E-02,7.749609E-02,3.234543E-04,1.801799E-03,1.864345E-03,1.188843E-03,5.040684E-04,2.635766E-03,2.687445E-03,2.852031E-05,4.172314E-04,1.432208E-04,3.106710E-04,2.778015E-04,1.474222E-06,1.728205E-04,6.949270E-05,1.609875E-03,6.180776E-04,3.519158E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
1.400000E+02,2.100203E-01,4.559513E+00,2.936727E-01,2.451063E+00,1.405445E-01,1.062850E-01,5.455982E-02,7.694557E-02,4.550479E-04,2.109656E-03,2.173663E-03,1.488842E-03,5.856581E-04,3.102483E-03,3.133276E-03,3.970318E-05,4.671010E-04,1.902795E-04,3.583688E-04,3.257472E-04,1.938633E-06,2.042524E-04,9.416203E-05,1.934505E-03,7.205314E-04,3.522604E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
1.600000E+02,2.088884E-01,4.556892E+00,2.929232E-01,2.439465E+00,1.438336E-01,1.064011E-01,5.458622E-02,7.640205E-02,6.044160E-04,2.416537E-03,2.482541E-03,1.797294E-03,6.664085E-04,3.567360E-03,3.578517E-03,5.258183E-05,5.118597E-04,2.426788E-04,4.048114E-04,3.741540E-04,2.446923E-06,2.361838E-04,1.223862E-04,2.258863E-03,8.228104E-04,3.523682E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
1.800000E+02,2.077571E-01,4.554260E+00,2.921939E-01,2.427894E+00,1.471003E-01,1.065325E-01,5.461251E-02,7.586262E-02,7.689847E-04,2.722405E-03,2.791025E-03,2.111128E-03,7.463935E-04,4.030178E-03,4.023157E-03,6.707349E-05,5.528754E-04,2.990482E-04,4.500239E-04,4.227233E-04,2.994145E-06,2.687611E-04,1.540392E-04,2.582755E-03,9.249493E-04,3.524130E-04, 0.0312687252, 0.010270043, 0.0466974035, 0.035372898, 0.0195454754
