times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.177286E-01,3.265168E+00,2.054701E-01,1.316402E+00,8.482855E-01,3.643223E-01,6.350732E-01,1.730543E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
2.000000E+01,3.162796E-01,3.263388E+00,2.048739E-01,1.310603E+00,8.477514E-01,3.632670E-01,6.347790E-01,1.727117E-01,2.149487E-06,1.830735E-04,2.322259E-04,3.928676E-05,7.092187E-05,2.144778E-04,3.352635E-04,2.694161E-07,5.916463E-05,2.699741E-06,3.928677E-05,3.434151E-05,3.737475E-08,1.829373E-05,3.861483E-06,7.881652E-05,7.978563E-05,1.808307E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
4.000000E+01,3.148312E-01,3.261604E+00,2.043457E-01,1.305081E+00,8.471901E-01,3.622333E-01,6.344892E-01,1.723642E-01,1.487618E-05,4.132933E-04,4.645015E-04,1.409609E-04,1.443028E-04,5.594505E-04,6.701301E-04,1.676419E-06,1.240304E-04,1.180793E-05,8.132097E-05,6.901475E-05,1.455940E-07,3.995357E-05,1.565743E-05,2.666234E-04,1.594662E-04,2.418617E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
6.000000E+01,3.133868E-01,3.259812E+00,2.038768E-01,1.299572E+00,8.466308E-01,3.611959E-01,6.342134E-01,1.720147E-01,4.364581E-05,6.432250E-04,6.964975E-04,2.860467E-04,2.171052E-04,9.126334E-04,1.004536E-03,4.566486E-06,1.830753E-04,2.689938E-05,1.223991E-04,1.039748E-04,3.190400E-07,6.207724E-05,3.515218E-05,4.943360E-04,2.389931E-04,2.624485E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
8.000000E+01,3.119446E-01,3.258014E+00,2.034662E-01,1.294071E+00,8.460712E-01,3.601634E-01,6.339184E-01,1.716605E-01,9.038095E-05,8.725888E-04,9.282023E-04,4.612823E-04,2.893013E-04,1.265269E-03,1.338495E-03,8.993325E-06,2.369711E-04,4.728190E-05,1.625462E-04,1.392109E-04,5.524009E-07,8.464335E-05,6.232289E-05,7.361188E-04,3.183878E-04,2.693822E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
1.000000E+02,3.105012E-01,3.256202E+00,2.031056E-01,1.288600E+00,8.454904E-01,3.591478E-01,6.336230E-01,1.713057E-01,1.549572E-04,1.101309E-03,1.159619E-03,6.573900E-04,3.608452E-04,1.616693E-03,1.671995E-03,1.492975E-05,2.860955E-04,7.258371E-05,2.017993E-04,1.746736E-04,8.406218E-07,1.076624E-04,9.703552E-05,9.827224E-04,3.976897E-04,2.717239E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
1.200000E+02,3.090630E-01,3.254400E+00,2.027940E-01,1.283112E+00,8.449088E-01,3.581424E-01,6.333275E-01,1.709427E-01,2.361544E-04,1.329479E-03,1.390766E-03,8.678961E-04,4.318655E-04,1.966977E-03,2.005057E-03,2.232724E-05,3.307748E-04,1.024744E-04,2.401555E-04,2.103494E-04,1.179071E-06,1.311496E-04,1.392926E-04,1.230803E-03,4.768335E-04,2.724910E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
1.400000E+02,3.076278E-01,3.252592E+00,2.025258E-01,1.277639E+00,8.443252E-01,3.571331E-01,6.330241E-01,1.705820E-01,3.322399E-04,1.557028E-03,1.621625E-03,1.088276E-03,5.023500E-04,2.316036E-03,2.337664E-03,3.113244E-05,3.714836E-04,1.364774E-04,2.776553E-04,2.462249E-04,1.563214E-06,1.550962E-04,1.887775E-04,1.479161E-03,5.558421E-04,2.727417E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
1.600000E+02,3.061909E-01,3.250768E+00,2.022958E-01,1.272191E+00,8.437213E-01,3.561424E-01,6.327222E-01,1.702167E-01,4.413003E-04,1.784023E-03,1.852177E-03,1.315351E-03,5.722681E-04,2.663846E-03,2.669821E-03,4.128986E-05,4.085776E-04,1.742231E-04,3.143245E-04,2.822180E-04,1.988943E-06,1.795379E-04,2.460004E-04,1.727390E-03,6.347448E-04,2.728260E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
1.800000E+02,3.047606E-01,3.248953E+00,2.021027E-01,1.266732E+00,8.431449E-01,3.551339E-01,6.324183E-01,1.698507E-01,5.614627E-04,2.010484E-03,2.082457E-03,1.546943E-03,6.416570E-04,3.010576E-03,3.001538E-03,5.274868E-05,4.421582E-04,2.156046E-04,3.501934E-04,3.183949E-04,2.452653E-06,2.044192E-04,3.099671E-04,1.975318E-03,7.134902E-04,2.728335E-04, 0.0235969954, 0.0069063255, 0.0083317323, 0.0359343748, 0.016353104
