times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.471724E-01,4.920738E+00,5.131904E-02,1.774030E+00,2.448135E-01,6.671839E-01,1.640588E-01,6.455977E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
2.000000E+01,3.450739E-01,4.917559E+00,5.112182E-02,1.763908E+00,2.468600E-01,6.611043E-01,1.648768E-01,6.555454E-02,3.597657E-06,3.110744E-04,3.936682E-04,6.700923E-05,1.268521E-04,3.628516E-04,5.694866E-04,4.606210E-07,1.011925E-04,5.497105E-06,6.766141E-05,6.007517E-05,6.300471E-08,3.125228E-05,4.178096E-06,1.333550E-04,1.306302E-04,3.084674E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
4.000000E+01,3.429747E-01,4.914377E+00,5.096572E-02,1.754230E+00,2.489124E-01,6.550551E-01,1.656937E-01,6.651960E-02,2.489563E-05,7.021081E-04,7.872889E-04,2.400817E-04,2.577199E-04,9.461531E-04,1.138363E-03,2.859604E-06,2.103206E-04,2.398259E-05,1.395305E-04,1.210449E-04,2.423412E-07,6.830451E-05,1.677513E-05,4.509529E-04,2.611390E-04,4.125630E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
6.000000E+01,3.408776E-01,4.911171E+00,5.084579E-02,1.744560E+00,2.509402E-01,6.490715E-01,1.665045E-01,6.745592E-02,7.303820E-05,1.092499E-03,1.180310E-03,4.864818E-04,3.871361E-04,1.543104E-03,1.706516E-03,7.771332E-06,3.078782E-04,5.441579E-05,2.092214E-04,1.827646E-04,5.243018E-07,1.062406E-04,3.778043E-05,8.358569E-04,3.914983E-04,4.476589E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
8.000000E+01,3.387830E-01,4.907946E+00,5.076111E-02,1.734883E+00,2.529572E-01,6.431444E-01,1.673033E-01,6.836262E-02,1.512335E-04,1.481636E-03,1.572685E-03,7.834144E-04,5.151154E-04,2.138841E-03,2.273937E-03,1.527051E-05,3.950243E-04,9.563555E-05,2.768038E-04,2.451289E-04,8.963552E-07,1.451377E-04,6.693675E-05,1.244334E-03,5.216894E-04,4.594806E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
1.000000E+02,3.366866E-01,4.904708E+00,5.070882E-02,1.725218E+00,2.549408E-01,6.372745E-01,1.681014E-01,6.924053E-02,2.592750E-04,1.869574E-03,1.964426E-03,1.114908E-03,6.416352E-04,2.732139E-03,2.840620E-03,2.528940E-05,4.730062E-04,1.463984E-04,3.423595E-04,3.081723E-04,1.347641E-06,1.848482E-04,1.043719E-04,1.660740E-03,6.517252E-04,4.634625E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
1.200000E+02,3.345913E-01,4.901455E+00,5.068660E-02,1.715543E+00,2.569436E-01,6.314335E-01,1.688955E-01,7.009023E-02,3.951049E-04,2.256375E-03,2.355569E-03,1.469946E-03,7.668262E-04,3.323213E-03,3.406588E-03,3.772687E-05,5.424543E-04,2.060505E-04,4.059484E-04,3.717927E-04,1.867642E-06,2.254133E-04,1.496735E-04,2.079420E-03,7.816146E-04,4.647694E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
1.400000E+02,3.324992E-01,4.898190E+00,5.069300E-02,1.705868E+00,2.589097E-01,6.256693E-01,1.696837E-01,7.090918E-02,5.558189E-04,2.641962E-03,2.746066E-03,1.840640E-03,8.907229E-04,3.911950E-03,3.971841E-03,5.247993E-05,6.043096E-04,2.736446E-04,4.675981E-04,4.360494E-04,2.446620E-06,2.668014E-04,2.030574E-04,2.498391E-03,9.113454E-04,4.651815E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
1.600000E+02,3.304065E-01,4.894897E+00,5.072526E-02,1.696202E+00,2.608749E-01,6.199444E-01,1.704586E-01,7.170248E-02,7.382004E-04,3.026334E-03,3.135916E-03,2.221723E-03,1.013253E-03,4.498360E-03,4.536364E-03,6.944621E-05,6.596341E-04,3.480787E-04,5.274381E-04,5.006148E-04,3.076928E-06,3.091211E-04,2.641809E-04,2.916896E-03,1.040928E-03,4.653067E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
1.800000E+02,3.283170E-01,4.891592E+00,5.078297E-02,1.686538E+00,2.628212E-01,6.142702E-01,1.712320E-01,7.246900E-02,9.391349E-04,3.409574E-03,3.525133E-03,2.609394E-03,1.134495E-03,5.082321E-03,5.100166E-03,8.851383E-05,7.082336E-04,4.295283E-04,5.854383E-04,5.655841E-04,3.749386E-06,3.523562E-04,3.329559E-04,3.334670E-03,1.170335E-03,4.653184E-04, 0.040156879, 0.0149889192, 0.0401304106, 0.0313375791, 0.0494593453
