times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,5.464693E-01,7.219947E+00,2.565064E-02,1.401850E-01,1.068406E-01,1.289845E-01,7.358054E-02,4.673635E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
2.000000E+01,5.457738E-01,7.219437E+00,2.562396E-02,1.401243E-01,1.067419E-01,1.285087E-01,7.363770E-02,4.691700E-02,3.109518E-07,2.360998E-05,2.837373E-05,4.052776E-06,6.041250E-06,2.658350E-05,4.231315E-05,3.650616E-08,7.349359E-06,2.870462E-07,4.324752E-06,3.560666E-06,3.323697E-09,1.825161E-06,8.249606E-08,1.217831E-05,1.606632E-05,2.493855E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
4.000000E+01,5.450786E-01,7.218927E+00,2.560586E-02,1.401384E-01,1.066439E-01,1.280345E-01,7.369526E-02,4.709589E-02,2.153206E-06,5.342271E-05,5.678584E-05,1.456654E-05,1.233134E-05,6.991350E-05,8.458474E-05,2.284498E-07,1.548205E-05,1.288748E-06,9.006737E-06,7.158183E-06,1.305549E-08,3.958531E-06,3.343520E-07,3.998966E-05,3.211128E-05,3.335750E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
6.000000E+01,5.443827E-01,7.218417E+00,2.559557E-02,1.401515E-01,1.065447E-01,1.275633E-01,7.375306E-02,4.727230E-02,6.320817E-06,8.326145E-05,8.518840E-05,2.960433E-05,1.860167E-05,1.144214E-04,1.268027E-04,6.259747E-07,2.294833E-05,2.964472E-06,1.363460E-05,1.078618E-05,2.882952E-08,6.104875E-06,7.493900E-07,7.341313E-05,4.814726E-05,3.620108E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
8.000000E+01,5.436860E-01,7.217907E+00,2.559262E-02,1.401660E-01,1.064474E-01,1.270929E-01,7.381010E-02,4.744710E-02,1.309596E-05,1.130860E-04,1.135848E-04,4.780511E-05,2.485342E-05,1.589839E-04,1.689669E-04,1.240144E-06,2.980392E-05,5.256823E-06,1.821073E-05,1.444589E-05,5.030424E-08,8.263941E-06,1.339295E-06,1.088455E-04,6.416598E-05,3.716112E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
1.000000E+02,5.429905E-01,7.217393E+00,2.559637E-02,1.401817E-01,1.063482E-01,1.266264E-01,7.386786E-02,4.761951E-02,2.246504E-05,1.428932E-04,1.419757E-04,6.821745E-05,3.109342E-05,2.035184E-04,2.110782E-04,2.070955E-06,3.609430E-05,8.120837E-06,2.273631E-05,1.813854E-05,7.714708E-08,1.043697E-05,2.089245E-06,1.449871E-04,8.015826E-05,3.748309E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
1.200000E+02,5.422950E-01,7.216879E+00,2.560634E-02,1.401970E-01,1.062502E-01,1.261616E-01,7.392466E-02,4.779023E-02,3.425517E-05,1.726858E-04,1.703616E-04,9.017398E-05,3.731811E-05,2.480211E-04,2.531367E-04,3.115466E-06,4.188920E-05,1.148625E-05,2.721301E-05,2.185968E-05,1.090520E-07,1.262557E-05,3.007929E-06,1.813697E-04,9.612816E-05,3.759021E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
1.400000E+02,5.415991E-01,7.216365E+00,2.562208E-02,1.402115E-01,1.061523E-01,1.256983E-01,7.398190E-02,4.795928E-02,4.821811E-05,2.024632E-04,1.987393E-04,1.132048E-04,4.352462E-05,2.924932E-04,2.951418E-04,4.369847E-06,4.719674E-05,1.534351E-05,3.163830E-05,2.561194E-05,1.456899E-07,1.482677E-05,4.084812E-06,2.178272E-04,1.120846E-04,3.762750E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
1.600000E+02,5.409024E-01,7.215856E+00,2.564304E-02,1.402250E-01,1.060537E-01,1.252390E-01,7.403761E-02,4.812588E-02,6.408065E-05,2.322240E-04,2.271103E-04,1.369790E-04,4.971683E-05,3.369286E-04,3.370946E-04,5.830123E-06,5.207677E-05,1.963207E-05,3.601487E-05,2.939015E-05,1.868015E-07,1.704427E-05,5.326354E-06,2.543010E-04,1.280200E-04,3.763838E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
1.800000E+02,5.402064E-01,7.215338E+00,2.566875E-02,1.402406E-01,1.059550E-01,1.247817E-01,7.409392E-02,4.829088E-02,8.157324E-05,2.619714E-04,2.554751E-04,1.612655E-04,5.589181E-05,3.813324E-04,3.789939E-04,7.492335E-06,5.655103E-05,2.433094E-05,4.034184E-05,3.319768E-05,2.320712E-07,1.927589E-05,6.732792E-06,2.907691E-04,1.439392E-04,3.764288E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
2.000000E+02,5.395109E-01,7.214824E+00,2.569903E-02,1.402536E-01,1.058570E-01,1.243260E-01,7.414995E-02,4.845347E-02,1.004463E-04,2.917014E-04,2.838335E-04,1.859036E-04,6.205931E-05,4.257062E-04,4.208412E-04,9.352371E-06,6.064882E-05,2.940984E-05,4.462183E-05,3.703583E-05,2.812337E-07,2.152132E-05,8.302986E-06,3.272215E-04,1.598293E-04,3.764056E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
2.200000E+02,5.388150E-01,7.214306E+00,2.573354E-02,1.402693E-01,1.057594E-01,1.238719E-01,7.420623E-02,4.861507E-02,1.204754E-04,3.214153E-04,3.121859E-04,2.107805E-04,6.821032E-05,4.700487E-04,4.626358E-04,1.140654E-05,6.441351E-05,3.482537E-05,4.885342E-05,4.090123E-05,3.340544E-07,2.378201E-05,1.003733E-05,3.636549E-04,1.757016E-04,3.763993E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
2.400000E+02,5.381195E-01,7.213788E+00,2.577197E-02,1.402851E-01,1.056624E-01,1.234200E-01,7.426246E-02,4.877403E-02,1.414654E-04,3.511150E-04,3.405331E-04,2.358130E-04,7.434349E-05,5.143554E-04,5.043776E-04,1.365113E-05,6.786334E-05,4.055985E-05,5.304068E-05,4.479476E-05,3.903186E-07,2.605480E-05,1.194627E-05,4.000698E-04,1.915541E-04,3.763903E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
2.600000E+02,5.374240E-01,7.213270E+00,2.581400E-02,1.403016E-01,1.055627E-01,1.229731E-01,7.431833E-02,4.893118E-02,1.632492E-04,3.807975E-04,3.688748E-04,2.609485E-04,8.045790E-05,5.586312E-04,5.460671E-04,1.608227E-05,7.105383E-05,4.655799E-05,5.718473E-05,4.871258E-05,4.498605E-07,2.834309E-05,1.402478E-05,4.364641E-04,2.073813E-04,3.763721E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
2.800000E+02,5.367280E-01,7.212752E+00,2.585928E-02,1.403174E-01,1.054643E-01,1.225266E-01,7.437324E-02,4.908661E-02,1.856844E-04,4.104679E-04,3.972079E-04,2.861465E-04,8.656212E-05,6.028755E-04,5.877037E-04,1.869638E-05,7.394140E-05,5.286022E-05,6.127794E-05,5.265908E-05,5.122247E-07,3.064502E-05,1.625376E-05,4.728399E-04,2.231986E-04,3.763800E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
3.000000E+02,5.360325E-01,7.212231E+00,2.590763E-02,1.403335E-01,1.053658E-01,1.220832E-01,7.442851E-02,4.924049E-02,2.086542E-04,4.401233E-04,4.255350E-04,3.113807E-04,9.264970E-05,6.470882E-04,6.292884E-04,2.148956E-05,7.657738E-05,5.941603E-05,6.532661E-05,5.662768E-05,5.773352E-07,3.296419E-05,1.863733E-05,5.091983E-04,2.389948E-04,3.763689E-05, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
3.650000E+02,5.360333E-01,7.212231E+00,2.610266E-02,1.404101E-01,1.053640E-01,1.210368E-01,7.442967E-02,5.027268E-02,2.783783E-04,4.464238E-04,4.255762E-04,3.609262E-04,9.291103E-05,6.659636E-04,6.267180E-04,3.119767E-05,7.807895E-05,5.941610E-05,6.564584E-05,5.663048E-05,8.377225E-07,3.330132E-05,1.851695E-05,5.459934E-04,2.379758E-04,1.103536E-06, 0.0030113497, 0.0150869592, 0.0083043218, 0.0190105108, 0.0246426325
