times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.689726E-02,4.093847E+00,3.732546E-01,2.171886E+00,6.115823E-01,1.618782E-01,7.168955E-01,3.025972E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
2.000000E+01,3.662207E-02,4.090384E+00,3.716733E-01,2.158040E+00,6.133219E-01,1.629801E-01,7.158601E-01,2.996451E-01,3.609338E-06,3.115114E-04,3.991890E-04,7.059333E-05,1.173912E-04,3.650875E-04,5.707611E-04,4.397605E-07,9.734655E-05,6.128707E-06,6.727419E-05,5.936346E-05,6.653362E-08,3.245010E-05,1.104309E-05,1.281846E-04,1.175087E-04,2.949330E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
4.000000E+01,3.635007E-02,4.086910E+00,3.702748E-01,2.144731E+00,6.150204E-01,1.640950E-01,7.148363E-01,2.967121E-01,2.496645E-05,7.025834E-04,7.981143E-04,2.528885E-04,2.382543E-04,9.510424E-04,1.140745E-03,2.723734E-06,2.010259E-04,2.627761E-05,1.384418E-04,1.195437E-04,2.566563E-07,7.116454E-05,4.414841E-05,4.333584E-04,2.348165E-04,3.944482E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
6.000000E+01,3.607992E-02,4.083423E+00,3.690312E-01,2.131469E+00,6.167126E-01,1.651959E-01,7.138057E-01,2.938102E-01,7.321919E-05,1.092386E-03,1.196164E-03,5.124030E-04,3.575115E-04,1.549434E-03,1.709851E-03,7.385101E-06,2.924597E-04,5.914000E-05,2.071912E-04,1.802677E-04,5.570864E-07,1.111130E-04,9.894590E-05,8.030299E-04,3.519070E-04,4.280232E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
8.000000E+01,3.581334E-02,4.079925E+00,3.679373E-01,2.118245E+00,6.183817E-01,1.662882E-01,7.127783E-01,2.909358E-01,1.515537E-04,1.480452E-03,1.593384E-03,8.251212E-04,4.753852E-04,2.145297E-03,2.278093E-03,1.447886E-05,3.731523E-04,1.032115E-04,2.736300E-04,2.417025E-04,9.555814E-07,1.521470E-04,1.745105E-04,1.195206E-03,4.687745E-04,4.393377E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
1.000000E+02,3.554862E-02,4.076414E+00,3.669680E-01,2.105080E+00,6.200248E-01,1.673681E-01,7.117469E-01,2.880791E-01,2.597360E-04,1.866812E-03,1.989781E-03,1.174309E-03,5.917232E-04,2.737826E-03,2.845474E-03,2.392666E-05,4.446256E-04,1.569687E-04,3.378279E-04,3.035585E-04,1.440668E-06,1.943272E-04,2.710401E-04,1.594844E-03,5.854253E-04,4.431494E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
1.200000E+02,3.528604E-02,4.072900E+00,3.661175E-01,2.091962E+00,6.216412E-01,1.684393E-01,7.106986E-01,2.852568E-01,3.956792E-04,2.251464E-03,2.385354E-03,1.548341E-03,7.067582E-04,3.326828E-03,3.412002E-03,3.562029E-05,5.076222E-04,2.196695E-04,3.999044E-04,3.659193E-04,2.002336E-06,2.375695E-04,3.872181E-04,1.996505E-03,7.018613E-04,4.444337E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
1.400000E+02,3.502608E-02,4.069390E+00,3.653736E-01,2.078880E+00,6.232317E-01,1.695025E-01,7.096635E-01,2.824649E-01,5.564460E-04,2.634512E-03,2.780085E-03,1.939107E-03,8.205661E-04,3.912325E-03,3.977682E-03,4.945102E-05,5.637805E-04,2.896288E-04,4.599802E-04,4.284590E-04,2.631867E-06,2.820516E-04,5.228324E-04,2.398271E-03,8.180870E-04,4.448609E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
1.600000E+02,3.476872E-02,4.065852E+00,3.647251E-01,2.065855E+00,6.248019E-01,1.705566E-01,7.086164E-01,2.797022E-01,7.387930E-04,3.015901E-03,3.174006E-03,2.341022E-03,9.329965E-04,4.494573E-03,4.542523E-03,6.530313E-05,6.129288E-04,3.670022E-04,5.180614E-04,4.911475E-04,3.319501E-06,3.277173E-04,6.763375E-04,2.799463E-03,9.340957E-04,4.450043E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
1.800000E+02,3.451352E-02,4.062314E+00,3.641622E-01,2.052858E+00,6.263577E-01,1.715941E-01,7.075685E-01,2.769666E-01,9.395852E-04,3.395602E-03,3.567072E-03,2.750127E-03,1.044306E-03,5.073491E-03,5.106536E-03,8.306892E-05,6.564730E-04,4.503466E-04,5.743063E-04,5.541675E-04,4.059005E-06,3.743676E-04,8.489022E-04,3.199849E-03,1.049891E-03,4.450507E-04, 0.0398128626, 0.0440841619, 0.0262329042, 0.0288987778, 0.0181251271
