times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.105884E-01,5.367556E+00,2.192927E-01,2.030028E+00,1.420135E+00,1.176677E+00,4.559563E-01,5.015627E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
2.000000E+01,2.096851E-01,5.364836E+00,2.186828E-01,2.023148E+00,1.419438E+00,1.169416E+00,4.569045E-01,5.018958E-01,3.152476E-06,2.814907E-04,3.635011E-04,6.289983E-05,1.285166E-04,3.310167E-04,5.201779E-04,4.240350E-07,9.716257E-05,2.359028E-06,6.424083E-05,5.698198E-05,6.305887E-08,2.988969E-05,2.231610E-06,1.193477E-04,1.065050E-04,2.815426E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
4.000000E+01,2.087805E-01,5.362113E+00,2.182077E-01,2.016650E+00,1.418739E+00,1.162188E+00,4.578539E-01,5.021884E-01,2.181928E-05,6.357081E-04,7.270915E-04,2.257809E-04,2.618207E-04,8.637697E-04,1.039741E-03,2.642485E-06,2.081518E-04,1.030582E-05,1.333705E-04,1.143230E-04,2.482566E-07,6.507249E-05,9.098559E-06,4.037610E-04,2.129024E-04,3.765431E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
6.000000E+01,2.078770E-01,5.359373E+00,2.178608E-01,2.010154E+00,1.418029E+00,1.155020E+00,4.588005E-01,5.024610E-01,6.402149E-05,9.897454E-04,1.090245E-03,4.583619E-04,3.943074E-04,1.409732E-03,1.558621E-03,7.208942E-06,3.139501E-04,2.359579E-05,2.013331E-04,1.719621E-04,5.497272E-07,1.007713E-04,2.046036E-05,7.486685E-04,3.191775E-04,4.085576E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
8.000000E+01,2.069753E-01,5.356622E+00,2.176282E-01,2.003675E+00,1.417304E+00,1.147892E+00,4.597383E-01,5.027023E-01,1.325852E-04,1.343131E-03,1.452978E-03,7.394705E-04,5.260543E-04,1.955300E-03,2.076799E-03,1.421926E-05,4.147610E-04,4.200892E-05,2.681396E-04,2.299335E-04,9.618290E-07,1.369664E-04,3.644969E-05,1.114976E-03,4.253125E-04,4.193359E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
1.000000E+02,2.060737E-01,5.353859E+00,2.175011E-01,1.997192E+00,1.416576E+00,1.140807E+00,4.606756E-01,5.029181E-01,2.273343E-04,1.695831E-03,1.815267E-03,1.054299E-03,6.570340E-04,2.499540E-03,2.594293E-03,2.364246E-05,5.107424E-04,6.538116E-05,3.338166E-04,2.881426E-04,1.478831E-06,1.736822E-04,5.688741E-05,1.488636E-03,5.313215E-04,4.229340E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
1.200000E+02,2.051734E-01,5.351096E+00,2.174755E-01,1.990715E+00,1.415838E+00,1.133758E+00,4.616178E-01,5.031034E-01,3.464839E-04,2.047839E-03,2.177117E-03,1.392487E-03,7.872540E-04,3.042396E-03,3.111083E-03,3.541038E-05,6.020051E-04,9.361427E-05,3.983789E-04,3.466179E-04,2.095734E-06,2.109202E-04,8.199509E-05,1.864622E-03,6.371884E-04,4.241310E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
1.400000E+02,2.042735E-01,5.348336E+00,2.175392E-01,1.984222E+00,1.415098E+00,1.126747E+00,4.625475E-01,5.032583E-01,4.874886E-04,2.399215E-03,2.538540E-03,1.746799E-03,9.168142E-04,3.583853E-03,3.627189E-03,4.944985E-05,6.889423E-04,1.262958E-04,4.618545E-04,4.052628E-04,2.807112E-06,2.487059E-04,1.114746E-04,2.241111E-03,7.429229E-04,4.245023E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
1.600000E+02,2.033778E-01,5.345561E+00,2.176861E-01,1.977728E+00,1.414363E+00,1.119780E+00,4.634664E-01,5.033912E-01,6.475548E-04,2.749907E-03,2.899530E-03,2.112195E-03,1.045664E-03,4.123937E-03,4.142619E-03,6.568829E-05,7.717650E-04,1.632146E-04,5.242808E-04,4.641677E-04,3.608410E-06,2.869916E-04,1.452276E-04,2.617469E-03,8.485073E-04,4.245889E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
1.800000E+02,2.024814E-01,5.342771E+00,2.179087E-01,1.971243E+00,1.413606E+00,1.112876E+00,4.643792E-01,5.034889E-01,8.239248E-04,3.099958E-03,3.260113E-03,2.485058E-03,1.173620E-03,4.662655E-03,4.657376E-03,8.404989E-05,8.502882E-04,2.045486E-04,5.856225E-04,5.234041E-04,4.494463E-06,3.256556E-04,1.838538E-04,2.993419E-03,9.539807E-04,4.245854E-04, 0.0367834074, 0.044313788, 0.0328099085, 0.0419963938, 0.0337216621
