times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,6.385803E-01,8.201126E+00,1.213712E-01,6.886074E-01,1.337810E-01,3.011609E-01,1.078810E-01,9.786721E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
2.000000E+01,6.379375E-01,8.200474E+00,1.212511E-01,6.879957E-01,1.339175E-01,3.000458E-01,1.079637E-01,9.843954E-02,4.395899E-07,3.525303E-05,4.373870E-05,6.894617E-06,1.132669E-05,4.010959E-05,6.399565E-05,5.349298E-08,1.152929E-05,1.926259E-07,7.095687E-06,6.000234E-06,6.153602E-09,3.124169E-06,9.264753E-08,1.718031E-05,1.946904E-05,3.601448E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
4.000000E+01,6.372958E-01,8.199830E+00,1.211426E-01,6.874764E-01,1.340516E-01,2.989358E-01,1.080480E-01,9.900715E-02,3.043579E-06,7.976550E-05,8.753156E-05,2.478127E-05,2.312390E-05,1.054866E-04,1.279239E-04,3.347694E-07,2.488450E-05,8.529940E-07,1.480902E-05,1.202865E-05,2.434632E-08,6.771350E-06,3.735987E-07,5.641798E-05,3.891200E-05,4.817225E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
6.000000E+01,6.366538E-01,8.199178E+00,1.210452E-01,6.869548E-01,1.341852E-01,2.978335E-01,1.081312E-01,9.956952E-02,8.933949E-06,1.243200E-04,1.313164E-04,5.037010E-05,3.488591E-05,1.726442E-04,1.917745E-04,9.173281E-07,3.779613E-05,1.965759E-06,2.246991E-05,1.807928E-05,5.417594E-08,1.043711E-05,8.473046E-07,1.035752E-04,5.833270E-05,5.227305E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
8.000000E+01,6.360113E-01,8.198525E+00,1.209574E-01,6.864364E-01,1.343190E-01,2.967348E-01,1.082142E-01,1.001280E-01,1.850923E-05,1.688534E-04,1.750892E-04,8.135093E-05,4.661694E-05,2.398869E-04,2.555429E-04,1.817375E-06,5.026581E-05,3.525326E-06,3.007788E-05,2.414886E-05,9.524446E-08,1.412112E-05,1.502605E-06,1.535706E-04,7.773964E-05,5.366007E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
1.000000E+02,6.353681E-01,8.197873E+00,1.208786E-01,6.859195E-01,1.344550E-01,2.956387E-01,1.082980E-01,1.006825E-01,3.175030E-05,2.133663E-04,2.188506E-04,1.161002E-04,5.831867E-05,3.070950E-04,3.192313E-04,3.035108E-06,6.230772E-05,5.517175E-06,3.763262E-05,3.023817E-05,1.471551E-07,1.782481E-05,2.348198E-06,2.045784E-04,9.712829E-05,5.412842E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
1.200000E+02,6.347249E-01,8.197217E+00,1.208088E-01,6.854039E-01,1.345888E-01,2.945467E-01,1.083816E-01,1.012328E-01,4.841336E-05,2.578564E-04,2.626013E-04,1.534806E-04,6.999702E-05,3.742561E-04,3.828378E-04,4.566066E-06,7.394669E-05,7.917382E-06,4.513694E-05,3.635000E-05,2.095503E-07,2.154572E-05,3.381238E-06,2.559391E-04,1.164907E-04,5.428641E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
1.400000E+02,6.340820E-01,8.196565E+00,1.207466E-01,6.848851E-01,1.347245E-01,2.934591E-01,1.084646E-01,1.017794E-01,6.814720E-05,3.023236E-04,3.063427E-04,1.926963E-04,8.165061E-05,4.413694E-04,4.463664E-04,6.404858E-06,8.515410E-05,1.075334E-05,5.258945E-05,4.248724E-05,2.820456E-07,2.528308E-05,4.595767E-06,3.074138E-04,1.358253E-04,5.433611E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
1.600000E+02,6.334384E-01,8.195909E+00,1.206919E-01,6.843662E-01,1.348619E-01,2.923746E-01,1.085470E-01,1.023215E-01,9.056574E-05,3.467717E-04,3.500703E-04,2.331880E-04,9.327001E-05,5.084411E-04,5.098150E-04,8.545572E-06,9.598843E-05,1.396596E-05,5.999117E-05,4.864136E-05,3.643120E-07,2.903847E-05,5.994311E-06,3.589189E-04,1.551483E-04,5.435527E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
1.800000E+02,6.327956E-01,8.195252E+00,1.206442E-01,6.838474E-01,1.349982E-01,2.912967E-01,1.086292E-01,1.028574E-01,1.152888E-04,3.911965E-04,3.937892E-04,2.745582E-04,1.048671E-04,5.754672E-04,5.731853E-04,1.098252E-05,1.064744E-04,1.753027E-05,6.734366E-05,5.481382E-05,4.559889E-07,3.281455E-05,7.595351E-06,4.104244E-04,1.744413E-04,5.435774E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
2.000000E+02,6.321512E-01,8.194592E+00,1.206025E-01,6.833325E-01,1.351318E-01,2.902245E-01,1.087109E-01,1.033909E-01,1.419634E-04,4.356034E-04,4.374953E-04,3.165347E-04,1.164250E-04,6.424509E-04,6.364733E-04,1.370990E-05,1.165860E-04,2.147390E-05,7.464478E-05,6.100136E-05,5.567393E-07,3.660982E-05,9.366921E-06,4.619217E-04,1.937281E-04,5.436408E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
2.200000E+02,6.315076E-01,8.193936E+00,1.205664E-01,6.828133E-01,1.352662E-01,2.891561E-01,1.087928E-01,1.039207E-01,1.702722E-04,4.799864E-04,4.811928E-04,3.589235E-04,1.279719E-04,7.093849E-04,6.996838E-04,1.672200E-05,1.263606E-04,2.575803E-05,8.189663E-05,6.721083E-05,6.662134E-07,4.042645E-05,1.131800E-05,5.134042E-04,2.129771E-04,5.436024E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
2.400000E+02,6.308640E-01,8.193276E+00,1.205358E-01,6.822937E-01,1.354013E-01,2.880913E-01,1.088745E-01,1.044467E-01,1.999407E-04,5.243465E-04,5.248788E-04,4.015924E-04,1.394856E-04,7.762706E-04,7.628148E-04,2.001355E-05,1.357872E-04,3.039358E-05,8.910074E-05,7.343374E-05,7.841251E-07,4.426537E-05,1.344045E-05,5.648665E-04,2.322060E-04,5.435925E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
2.600000E+02,6.302200E-01,8.192616E+00,1.205105E-01,6.817780E-01,1.355363E-01,2.870299E-01,1.089561E-01,1.049674E-01,2.307336E-04,5.686868E-04,5.685533E-04,4.444435E-04,1.509654E-04,8.431135E-04,8.258662E-04,2.357856E-05,1.448864E-04,3.536001E-05,9.625532E-05,7.968251E-05,9.101458E-07,4.811603E-05,1.574615E-05,6.163123E-04,2.514163E-04,5.435950E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
2.800000E+02,6.295756E-01,8.191956E+00,1.204892E-01,6.812636E-01,1.356697E-01,2.859736E-01,1.090373E-01,1.054845E-01,2.624484E-04,6.130107E-04,6.122177E-04,4.874080E-04,1.624199E-04,9.099169E-04,8.888375E-04,2.741199E-05,1.536284E-04,4.068699E-05,1.033565E-04,8.594846E-05,1.043860E-06,5.198789E-05,1.821587E-05,6.677426E-04,2.706091E-04,5.436064E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
3.000000E+02,6.289304E-01,8.191291E+00,1.204726E-01,6.807467E-01,1.358035E-01,2.849222E-01,1.091187E-01,1.059976E-01,2.949177E-04,6.573106E-04,6.558688E-04,5.304402E-04,1.738543E-04,9.766629E-04,9.517307E-04,3.150924E-05,1.621032E-04,4.628315E-05,1.104120E-04,9.223134E-05,1.185146E-06,5.587722E-05,2.087383E-05,7.191575E-04,2.897806E-04,5.436004E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
3.650000E+02,6.289339E-01,8.191291E+00,1.206211E-01,6.808388E-01,1.358011E-01,2.824801E-01,1.091203E-01,1.084091E-01,3.934898E-04,6.667207E-04,6.559323E-04,6.146905E-04,1.743443E-04,1.005150E-03,9.478429E-04,4.575368E-05,1.644031E-04,4.628328E-05,1.109293E-04,9.223601E-05,1.690860E-06,5.644132E-05,2.073896E-05,7.710764E-04,2.885450E-04,1.593865E-06, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
3.850000E+02,6.283617E-01,8.190702E+00,1.205899E-01,6.802982E-01,1.359213E-01,2.814749E-01,1.091898E-01,1.089336E-01,4.177635E-04,6.976667E-04,6.945352E-04,6.319185E-04,1.839953E-04,1.040090E-03,1.003345E-03,5.003275E-05,1.695866E-04,5.151884E-05,1.165381E-04,9.781000E-05,1.831502E-06,5.940051E-05,2.324217E-05,7.872995E-04,3.054800E-04,3.243686E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
4.050000E+02,6.277903E-01,8.190113E+00,1.205639E-01,6.798385E-01,1.360397E-01,2.804755E-01,1.092604E-01,1.094543E-01,4.405878E-04,7.368253E-04,7.331894E-04,6.553953E-04,1.940610E-04,1.097408E-03,1.058789E-03,5.443611E-05,1.765889E-04,5.697341E-05,1.227044E-04,1.033931E-04,1.978481E-06,6.288166E-05,2.589813E-05,8.222813E-04,3.223950E-04,4.284958E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
4.250000E+02,6.272177E-01,8.189524E+00,1.205423E-01,6.793788E-01,1.361604E-01,2.794783E-01,1.093309E-01,1.099720E-01,4.631815E-04,7.760209E-04,7.718293E-04,6.832536E-04,2.040933E-04,1.156310E-03,1.114164E-03,5.902772E-05,1.833725E-04,6.265267E-05,1.288292E-04,1.089945E-04,2.131231E-06,6.637480E-05,2.871073E-05,8.640013E-04,3.393000E-04,4.636532E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
4.450000E+02,6.266455E-01,8.188935E+00,1.205249E-01,6.789187E-01,1.362807E-01,2.784851E-01,1.094015E-01,1.104852E-01,4.862324E-04,8.152049E-04,8.104657E-04,7.141734E-04,2.141198E-04,1.215288E-03,1.169470E-03,6.382430E-05,1.899149E-04,6.857456E-05,1.349174E-04,1.146087E-04,2.289725E-06,6.988506E-05,3.163993E-05,9.081371E-04,3.561760E-04,4.754819E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
4.650000E+02,6.260741E-01,8.188346E+00,1.205113E-01,6.784590E-01,1.364019E-01,2.774943E-01,1.094726E-01,1.109947E-01,5.100787E-04,8.543653E-04,8.490909E-04,7.472388E-04,2.241306E-04,1.274220E-03,1.224707E-03,6.882647E-05,1.962548E-04,7.470208E-05,1.409705E-04,1.202421E-04,2.453715E-06,7.340412E-05,3.470118E-05,9.531287E-04,3.730305E-04,4.794780E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
4.850000E+02,6.255016E-01,8.187754E+00,1.205011E-01,6.780010E-01,1.365206E-01,2.765097E-01,1.095421E-01,1.114999E-01,5.348493E-04,8.935120E-04,8.877084E-04,7.817901E-04,2.341108E-04,1.333135E-03,1.279874E-03,7.403252E-05,2.024179E-04,8.100658E-05,1.469841E-04,1.258815E-04,2.623118E-06,7.694249E-05,3.791237E-05,9.984224E-04,3.898744E-04,4.808374E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
5.050000E+02,6.249286E-01,8.187161E+00,1.204941E-01,6.775437E-01,1.366385E-01,2.755308E-01,1.096130E-01,1.120013E-01,5.605606E-04,9.326459E-04,9.263173E-04,8.173777E-04,2.440670E-04,1.392022E-03,1.334972E-03,7.943786E-05,2.084332E-04,8.745964E-05,1.529628E-04,1.315309E-04,2.797751E-06,8.049528E-05,4.125924E-05,1.043818E-03,4.067036E-04,4.813006E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
5.250000E+02,6.243560E-01,8.186568E+00,1.204905E-01,6.770860E-01,1.367589E-01,2.745531E-01,1.096829E-01,1.124986E-01,5.871561E-04,9.717634E-04,9.649190E-04,8.536835E-04,2.540043E-04,1.450876E-03,1.390003E-03,8.503996E-05,2.142332E-04,9.413022E-05,1.589075E-04,1.372023E-04,2.977230E-06,8.405513E-05,4.472959E-05,1.089239E-03,4.235054E-04,4.814293E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
5.450000E+02,6.237834E-01,8.185975E+00,1.204897E-01,6.766271E-01,1.368772E-01,2.735815E-01,1.097522E-01,1.129919E-01,6.145514E-04,1.010858E-03,1.003509E-03,8.904856E-04,2.639140E-04,1.509678E-03,1.444964E-03,9.083447E-05,2.198221E-04,1.010123E-04,1.648134E-04,1.428736E-04,3.161410E-06,8.764093E-05,4.833291E-05,1.134659E-03,4.402902E-04,4.814716E-05, 0.0045266828, 0.0040096699, 0.0116977005, 0.0059806935, 0.0073633789
