times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.435517E-01,4.775018E+00,2.994341E-02,1.613954E+00,2.182558E-01,2.022758E-01,4.807319E-01,2.418548E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
2.000000E+01,3.413827E-01,4.771911E+00,2.988361E-02,1.603895E+00,2.204637E-01,2.013949E-01,4.803139E-01,2.397768E-01,2.981732E-06,2.501574E-04,3.129669E-04,5.276883E-05,8.641419E-05,2.898046E-04,4.548340E-04,3.614205E-07,7.727032E-05,5.290184E-06,5.213732E-05,4.557602E-05,4.875150E-08,2.445785E-05,7.394817E-06,1.072178E-04,1.126183E-04,2.433265E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
4.000000E+01,3.392131E-01,4.768773E+00,2.995902E-02,1.594330E+00,2.226348E-01,2.005420E-01,4.799019E-01,2.377031E-01,2.062980E-05,5.644133E-04,6.258202E-04,1.890628E-04,1.755356E-04,7.553093E-04,9.090774E-04,2.242392E-06,1.584884E-04,2.286781E-05,1.073502E-04,9.184831E-05,1.875086E-07,5.361432E-05,2.963946E-05,3.625379E-04,2.250851E-04,3.254408E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
6.000000E+01,3.370497E-01,4.765630E+00,3.015815E-02,1.584796E+00,2.247759E-01,1.997104E-01,4.794758E-01,2.356364E-01,6.051168E-05,8.778752E-04,9.381325E-04,3.831242E-04,2.636604E-04,1.231243E-03,1.362662E-03,6.090823E-06,2.289528E-04,5.155125E-05,1.607426E-04,1.388383E-04,4.055692E-07,8.351910E-05,6.654759E-05,6.718970E-04,3.373378E-04,3.531226E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
8.000000E+01,3.348876E-01,4.762472E+00,3.046912E-02,1.575283E+00,2.269025E-01,1.988994E-01,4.790546E-01,2.335814E-01,1.252752E-04,1.190191E-03,1.249890E-03,6.170089E-04,3.507276E-04,1.705714E-03,1.815597E-03,1.196045E-05,2.903169E-04,8.966987E-05,2.124125E-04,1.863581E-04,6.934849E-07,1.142260E-04,1.175413E-04,1.000161E-03,4.494071E-04,3.624332E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
1.000000E+02,3.327343E-01,4.759301E+00,3.088090E-02,1.565788E+00,2.290195E-01,1.980951E-01,4.786249E-01,2.315459E-01,2.147391E-04,1.501342E-03,1.561091E-03,8.782248E-04,4.368850E-04,2.178013E-03,2.267879E-03,1.979808E-05,3.436446E-04,1.361698E-04,2.624141E-04,2.343755E-04,1.042269E-06,1.457710E-04,1.821453E-04,1.334714E-03,5.612267E-04,3.655441E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
1.200000E+02,3.305855E-01,4.756119E+00,3.138440E-02,1.556327E+00,2.310937E-01,1.973263E-01,4.781900E-01,2.295130E-01,3.271880E-04,1.811400E-03,1.871743E-03,1.157979E-03,5.221553E-04,2.647905E-03,2.719514E-03,2.952434E-05,3.900984E-04,1.898685E-04,3.107986E-04,2.827180E-04,1.444098E-06,1.781976E-04,2.606374E-04,1.671011E-03,6.728411E-04,3.665738E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
1.400000E+02,3.284460E-01,4.752945E+00,3.196948E-02,1.546857E+00,2.331628E-01,1.965688E-01,4.777543E-01,2.274975E-01,4.602057E-04,2.120323E-03,2.181847E-03,1.450279E-03,6.064707E-04,3.115547E-03,3.170520E-03,4.105364E-05,4.302061E-04,2.502211E-04,3.576336E-04,3.316049E-04,1.891459E-06,2.113677E-04,3.527363E-04,2.007445E-03,7.842036E-04,3.668684E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
1.600000E+02,3.263080E-01,4.749739E+00,3.262907E-02,1.537430E+00,2.352268E-01,1.958105E-01,4.773017E-01,2.254853E-01,6.111210E-04,2.427959E-03,2.491418E-03,1.750861E-03,6.898130E-04,3.580639E-03,3.620878E-03,5.429662E-05,4.652620E-04,3.159169E-04,4.029824E-04,3.808468E-04,2.377891E-06,2.452421E-04,4.581327E-04,2.343430E-03,8.953941E-04,3.669669E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
1.800000E+02,3.241734E-01,4.746529E+00,3.335538E-02,1.528025E+00,2.372552E-01,1.950884E-01,4.768483E-01,2.234787E-01,7.773434E-04,2.734585E-03,2.800413E-03,2.056696E-03,7.724405E-04,4.043638E-03,4.070604E-03,6.917100E-05,4.956864E-04,3.865351E-04,4.468772E-04,4.303806E-04,2.897740E-06,2.799286E-04,5.756942E-04,2.678754E-03,1.006374E-03,3.669713E-04, 0.0318207447, 0.0295513899, 0.044389297, 0.0415160062, 0.0027067238
