times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.663491E-02,4.556853E+00,2.118789E-01,1.865737E+00,6.699653E-01,8.301262E-01,5.874199E-01,4.111855E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
2.000000E+01,2.652433E-02,4.554647E+00,2.113222E-01,1.859172E+00,6.704612E-01,8.247768E-01,5.878536E-01,4.109481E-01,2.420669E-06,2.176020E-04,2.823504E-04,4.973931E-05,1.009120E-04,2.566101E-04,4.032621E-04,3.250538E-07,7.471291E-05,2.245834E-06,5.022467E-05,4.476004E-05,4.978228E-08,2.352163E-05,2.859270E-06,9.103370E-05,7.709058E-05,2.152800E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
4.000000E+01,2.641401E-02,4.552430E+00,2.108875E-01,1.852929E+00,6.709480E-01,8.194633E-01,5.882998E-01,4.106927E-01,1.675308E-05,4.913897E-04,5.647771E-04,1.785160E-04,2.055120E-04,6.695723E-04,8.060482E-04,2.025236E-06,1.591025E-04,9.836653E-06,1.041946E-04,8.985564E-05,1.953471E-07,5.123459E-05,1.150910E-05,3.079741E-04,1.541030E-04,2.879168E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
6.000000E+01,2.630418E-02,4.550212E+00,2.105655E-01,1.846684E+00,6.714255E-01,8.141907E-01,5.887327E-01,4.104177E-01,4.915548E-05,7.649838E-04,8.468734E-04,3.623512E-04,3.094330E-04,1.092681E-03,1.208294E-03,5.524421E-06,2.385349E-04,2.251882E-05,1.571782E-04,1.352200E-04,4.311899E-07,7.939084E-05,2.590074E-05,5.710535E-04,2.310209E-04,3.123966E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
8.000000E+01,2.619497E-02,4.547982E+00,2.103446E-01,1.840444E+00,6.718995E-01,8.089485E-01,5.891684E-01,4.101247E-01,1.017972E-04,1.038036E-03,1.128631E-03,5.844813E-04,4.127272E-04,1.515471E-03,1.609999E-03,1.089481E-05,3.131588E-04,4.012031E-05,2.091849E-04,1.808463E-04,7.519185E-07,1.079898E-04,4.591962E-05,8.504532E-04,3.078489E-04,3.206348E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
1.000000E+02,2.608594E-02,4.545745E+00,2.102204E-01,1.834199E+00,6.723707E-01,8.037475E-01,5.895897E-01,4.098097E-01,1.745494E-04,1.310535E-03,1.410068E-03,8.331882E-04,5.153163E-04,1.937129E-03,2.011173E-03,1.811172E-05,3.835292E-04,6.208793E-05,2.602460E-04,2.267188E-04,1.152710E-06,1.370192E-04,7.154359E-05,1.135469E-03,3.845929E-04,3.233868E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
1.200000E+02,2.597763E-02,4.543504E+00,2.101833E-01,1.827959E+00,6.728402E-01,7.985705E-01,5.900045E-01,4.094830E-01,2.660448E-04,1.582479E-03,1.691172E-03,1.100262E-03,6.172621E-04,2.357638E-03,2.411807E-03,2.712134E-05,4.495209E-04,8.855068E-05,3.103856E-04,2.727449E-04,1.628427E-06,1.665392E-04,1.029630E-04,1.422256E-03,4.612404E-04,3.242959E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
1.400000E+02,2.586956E-02,4.541251E+00,2.102230E-01,1.821722E+00,6.733122E-01,7.934192E-01,5.904165E-01,4.091344E-01,3.743258E-04,1.853881E-03,1.971956E-03,1.379992E-03,7.185611E-04,2.776960E-03,2.811904E-03,3.786849E-05,5.116520E-04,1.189838E-04,3.595853E-04,3.190415E-04,2.174463E-06,1.964752E-04,1.395429E-04,1.709419E-03,5.378049E-04,3.245798E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
1.600000E+02,2.576219E-02,4.538989E+00,2.103372E-01,1.815484E+00,6.737754E-01,7.883151E-01,5.908221E-01,4.087637E-01,4.972595E-04,2.124758E-03,2.252412E-03,1.668339E-03,8.191573E-04,3.195159E-03,3.211482E-03,5.029359E-05,5.699755E-04,1.533268E-04,4.079144E-04,3.655190E-04,2.786629E-06,2.268403E-04,1.818962E-04,1.996462E-03,6.142774E-04,3.246453E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
1.800000E+02,2.565527E-02,4.536728E+00,2.105146E-01,1.809248E+00,6.742422E-01,7.832298E-01,5.912196E-01,4.083766E-01,6.327373E-04,2.395046E-03,2.532544E-03,1.962532E-03,9.192363E-04,3.612241E-03,3.610524E-03,6.433806E-05,6.245374E-04,1.915329E-04,4.553378E-04,4.121922E-04,3.459998E-06,2.576140E-04,2.297688E-04,2.283240E-03,6.906532E-04,3.246465E-04, 0.0284454314, 0.0189172813, 0.0151615215, 0.0079461075, 0.0083259393
