times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,3.477627E-01,5.762313E+00,1.272599E-01,1.376979E+00,6.617652E-01,9.989161E-02,2.717034E-01,1.715177E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
2.000000E+01,3.445584E-01,5.757392E+00,1.265225E-01,1.364297E+00,6.616831E-01,1.032646E-01,2.708130E-01,1.710327E-02,3.968104E-06,3.280980E-04,4.083450E-04,6.826195E-05,1.033668E-04,3.792781E-04,5.927132E-04,4.664575E-07,9.549751E-05,1.094419E-05,6.604516E-05,5.787310E-05,5.965726E-08,3.130749E-05,1.215555E-05,1.406956E-04,1.535463E-04,3.165316E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
4.000000E+01,3.413677E-01,5.752443E+00,1.258020E-01,1.352409E+00,6.615364E-01,1.066118E-01,2.699306E-01,1.706170E-02,2.744344E-05,7.396200E-04,8.163930E-04,2.441958E-04,2.093586E-04,9.873383E-04,1.184731E-03,2.877325E-06,1.879435E-04,4.613792E-05,1.348768E-04,1.171019E-04,2.233053E-07,6.907759E-05,4.890302E-05,4.754278E-04,3.067152E-04,4.234249E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
6.000000E+01,3.381962E-01,5.747454E+00,1.250987E-01,1.340625E+00,6.613459E-01,1.099076E-01,2.690651E-01,1.702973E-02,8.046635E-05,1.149393E-03,1.223491E-03,4.940888E-04,3.136252E-04,1.607583E-03,1.775890E-03,7.768912E-06,2.612911E-04,1.013183E-04,2.003375E-04,1.774705E-04,4.705225E-07,1.084399E-04,1.090638E-04,8.805754E-04,4.594040E-04,4.595071E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
8.000000E+01,3.350397E-01,5.742454E+00,1.244150E-01,1.328889E+00,6.611478E-01,1.131357E-01,2.682272E-01,1.700579E-02,1.665158E-04,1.556798E-03,1.629652E-03,7.945698E-04,4.163211E-04,2.224418E-03,2.366195E-03,1.517104E-05,3.202619E-04,1.717912E-04,2.626411E-04,2.388091E-04,7.843808E-07,1.493528E-04,1.912379E-04,1.309975E-03,6.116259E-04,4.716989E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
1.000000E+02,3.319022E-01,5.737441E+00,1.237429E-01,1.317222E+00,6.609281E-01,1.163002E-01,2.673899E-01,1.699054E-02,2.852871E-04,1.962038E-03,2.034851E-03,1.129419E-03,5.173819E-04,2.837023E-03,2.955651E-03,2.496789E-05,3.677580E-04,2.546748E-04,3.219759E-04,3.009283E-04,1.149480E-06,1.918097E-04,2.954908E-04,1.747109E-03,7.633932E-04,4.758278E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
1.200000E+02,3.287760E-01,5.732401E+00,1.230824E-01,1.305662E+00,6.606439E-01,1.194254E-01,2.665704E-01,1.698387E-02,4.344836E-04,2.365033E-03,2.439086E-03,1.487200E-03,6.167355E-04,3.445354E-03,3.544249E-03,3.701846E-05,4.053612E-04,3.483650E-04,3.784730E-04,3.638315E-04,1.554391E-06,2.356934E-04,4.210328E-04,2.186061E-03,9.147443E-04,4.772590E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
1.400000E+02,3.256731E-01,5.727361E+00,1.224369E-01,1.294128E+00,6.603573E-01,1.224911E-01,2.657604E-01,1.698361E-02,6.107974E-04,2.765893E-03,2.842373E-03,1.860262E-03,7.149417E-04,4.049149E-03,4.132013E-03,5.118630E-05,4.360082E-04,4.498270E-04,4.324291E-04,4.268492E-04,1.988850E-06,2.812847E-04,5.660035E-04,2.624673E-03,1.065607E-03,4.777415E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
1.600000E+02,3.225850E-01,5.722281E+00,1.218037E-01,1.282695E+00,6.600543E-01,1.254758E-01,2.649616E-01,1.699119E-02,8.106922E-04,3.164659E-03,3.244671E-03,2.243095E-03,8.118268E-04,4.648819E-03,4.718921E-03,6.732972E-05,4.608966E-04,5.578384E-04,4.838327E-04,4.903319E-04,2.444662E-06,3.283072E-04,7.303450E-04,3.062159E-03,1.216011E-03,4.779339E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
1.800000E+02,3.195171E-01,5.717198E+00,1.211804E-01,1.271327E+00,6.597187E-01,1.284064E-01,2.641763E-01,1.700683E-02,1.030668E-03,3.561233E-03,3.646073E-03,2.632016E-03,9.070892E-04,5.244184E-03,5.304989E-03,8.531637E-05,4.805712E-04,6.717933E-04,5.327879E-04,5.539992E-04,2.912655E-06,3.768303E-04,9.123168E-04,3.498318E-03,1.365954E-03,4.780115E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
2.000000E+02,3.164678E-01,5.712106E+00,1.205679E-01,1.260019E+00,6.593567E-01,1.312749E-01,2.634071E-01,1.702864E-02,1.267505E-03,3.955910E-03,4.046430E-03,3.024235E-03,1.001430E-03,5.835417E-03,5.890218E-03,1.050294E-04,4.965702E-04,7.900815E-04,5.796243E-04,6.173573E-04,3.390152E-06,4.271299E-04,1.113113E-03,3.933029E-03,1.515427E-03,4.780515E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
2.200000E+02,3.134315E-01,5.706999E+00,1.199654E-01,1.248773E+00,6.589466E-01,1.341236E-01,2.626493E-01,1.705682E-02,1.518237E-03,4.348595E-03,4.445899E-03,3.417964E-03,1.094414E-03,6.422500E-03,6.474613E-03,1.263477E-04,5.100283E-04,9.115679E-04,6.243644E-04,6.810085E-04,3.873130E-06,4.784236E-04,1.331230E-03,4.366212E-03,1.664505E-03,4.780931E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
2.400000E+02,3.104115E-01,5.701868E+00,1.193696E-01,1.237613E+00,6.585364E-01,1.368778E-01,2.619035E-01,1.709079E-02,1.780350E-03,4.739136E-03,4.844401E-03,3.812107E-03,1.186331E-03,7.005466E-03,7.058173E-03,1.491673E-04,5.203847E-04,1.036699E-03,6.669929E-04,7.451392E-04,4.355046E-06,5.307078E-04,1.565674E-03,4.797917E-03,1.813128E-03,4.781135E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
2.600000E+02,3.074124E-01,5.696733E+00,1.187844E-01,1.226497E+00,6.580987E-01,1.395894E-01,2.611586E-01,1.713072E-02,2.051707E-03,5.127661E-03,5.241895E-03,4.205746E-03,1.277055E-03,7.584245E-03,7.640902E-03,1.733788E-04,5.285743E-04,1.164529E-03,7.077091E-04,8.087468E-04,4.835231E-06,5.844187E-04,1.816212E-03,5.228088E-03,1.961257E-03,4.781279E-04, 0.0414359943, 0.0047193267, 0.0256825919, 0.0265398535, 0.0204579629
