times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.887799E-01,6.092550E+00,6.069643E-02,6.249061E-01,2.007673E-01,4.538729E-02,1.239090E-01,1.054555E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
2.000000E+01,2.866483E-01,6.089301E+00,6.045032E-02,6.194054E-01,2.013383E-01,4.677574E-02,1.237248E-01,1.038941E-01,2.006161E-06,1.611223E-04,2.001189E-04,3.267817E-05,4.685999E-05,1.824603E-04,2.921422E-04,2.334116E-07,4.471962E-05,7.416811E-06,3.169877E-05,2.775938E-05,2.762079E-08,1.490737E-05,4.559535E-06,7.594259E-05,8.253859E-05,1.580691E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
4.000000E+01,2.845279E-01,6.086032E+00,6.029421E-02,6.144243E-01,2.018791E-01,4.816043E-02,1.235428E-01,1.023526E-01,1.387225E-05,3.638456E-04,4.002265E-04,1.169902E-04,9.524370E-05,4.785804E-04,5.839345E-04,1.446289E-06,8.427079E-05,3.041476E-05,6.473336E-05,5.644766E-05,1.026924E-07,3.283623E-05,1.830278E-05,2.489335E-04,1.648277E-04,2.114417E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
6.000000E+01,2.824159E-01,6.082723E+00,6.021851E-02,6.095135E-01,2.023960E-01,4.952802E-02,1.233619E-01,1.008438E-01,4.067852E-05,5.659680E-04,5.999745E-04,2.369149E-04,1.431764E-04,7.812974E-04,8.752681E-04,3.924917E-06,1.125966E-04,6.498962E-05,9.611841E-05,8.599220E-05,2.147891E-07,5.140229E-05,4.107755E-05,4.562879E-04,2.468689E-04,2.294402E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
8.000000E+01,2.803153E-01,6.079406E+00,6.021480E-02,6.046460E-01,2.028891E-01,5.088384E-02,1.231823E-01,9.935232E-02,8.419396E-05,7.672255E-04,7.993660E-04,3.812575E-04,1.906546E-04,1.082907E-03,1.166146E-03,7.702047E-06,1.331849E-04,1.076591E-04,1.259893E-04,1.161947E-04,3.554170E-07,7.067271E-05,7.281569E-05,6.755115E-04,3.286344E-04,2.354986E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
1.000000E+02,2.782201E-01,6.076086E+00,6.027666E-02,5.998165E-01,2.033619E-01,5.222054E-02,1.229995E-01,9.788566E-02,1.442782E-04,9.675930E-04,9.984038E-04,5.422534E-04,2.376698E-04,1.382875E-03,1.456565E-03,1.273986E-05,1.479645E-04,1.564886E-04,1.544040E-04,1.470020E-04,5.174846E-07,9.062778E-05,1.131648E-04,8.985272E-04,4.101889E-04,2.375445E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
1.200000E+02,2.761387E-01,6.072761E+00,6.039818E-02,5.950121E-01,2.038279E-01,5.353061E-02,1.228186E-01,9.643116E-02,2.197685E-04,1.167141E-03,1.197088E-03,7.144390E-04,2.842524E-04,1.681261E-03,1.746537E-03,1.898399E-05,1.588546E-04,2.095547E-04,1.814412E-04,1.783407E-04,6.947128E-07,1.112759E-04,1.626845E-04,1.122448E-03,4.914545E-04,2.382099E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
1.400000E+02,2.740655E-01,6.069437E+00,6.057246E-02,5.902418E-01,2.042726E-01,5.482595E-02,1.226417E-01,9.500325E-02,3.090302E-04,1.365813E-03,1.395423E-03,8.940799E-04,3.304130E-04,1.978024E-03,2.036067E-03,2.637708E-05,1.668260E-04,2.658583E-04,2.072317E-04,2.102243E-04,8.819765E-07,1.324951E-04,2.200920E-04,1.346196E-03,5.724790E-04,2.384202E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
1.600000E+02,2.720071E-01,6.066093E+00,6.079359E-02,5.855100E-01,2.047093E-01,5.609331E-02,1.224720E-01,9.359234E-02,4.102697E-04,1.563660E-03,1.593429E-03,1.078539E-03,3.760697E-04,2.273146E-03,2.325155E-03,3.486396E-05,1.731705E-04,3.241040E-04,2.318226E-04,2.422989E-04,1.075999E-06,1.545345E-04,2.859625E-04,1.569444E-03,6.532001E-04,2.384648E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
1.800000E+02,2.699509E-01,6.062764E+00,6.105575E-02,5.808080E-01,2.051139E-01,5.735234E-02,1.223100E-01,9.220838E-02,5.217346E-04,1.760691E-03,1.791053E-03,1.266009E-03,4.214473E-04,2.566557E-03,2.613806E-03,4.438179E-05,1.770344E-04,3.851263E-04,2.551315E-04,2.749193E-04,1.271143E-06,1.771344E-04,3.590499E-04,1.792028E-03,7.337441E-04,2.384859E-04, 0.0204507826, 0.0077668574, 0.041483007, 0.0419851067, 0.0100265501
