times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,8.477468E-01,8.511871E+00,2.338707E-01,1.005228E+00,6.391472E-01,3.405575E-01,2.815486E-01,2.305771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
2.000000E+01,8.436396E-01,8.508056E+00,2.331326E-01,1.001619E+00,6.386195E-01,3.393401E-01,2.817356E-01,2.295657E-01,2.723932E-06,2.170461E-04,2.697244E-04,4.230274E-05,6.683640E-05,2.469810E-04,3.939210E-04,3.262224E-07,6.816794E-05,3.574271E-06,4.283897E-05,3.649675E-05,3.710607E-08,1.934944E-05,3.084981E-06,1.057702E-04,1.214072E-04,2.211870E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
4.000000E+01,8.395297E-01,8.504222E+00,2.324932E-01,9.985774E-01,6.380741E-01,3.381353E-01,2.819316E-01,2.285452E-01,1.884553E-05,4.905583E-04,5.394812E-04,1.517262E-04,1.359884E-04,6.484764E-04,7.873979E-04,2.028450E-06,1.421582E-04,1.544684E-05,8.858575E-05,7.344207E-05,1.441448E-07,4.229973E-05,1.238413E-05,3.469800E-04,2.426597E-04,2.958509E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
6.000000E+01,8.354378E-01,8.500368E+00,2.319488E-01,9.955411E-01,6.375220E-01,3.369523E-01,2.821131E-01,2.275244E-01,5.528648E-05,7.637283E-04,8.089079E-04,3.078196E-04,2.045863E-04,1.059726E-03,1.180344E-03,5.524158E-06,2.088131E-04,3.487867E-05,1.332361E-04,1.107249E-04,3.150582E-07,6.580774E-05,2.787176E-05,6.364517E-04,3.636348E-04,3.210031E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
8.000000E+01,8.313552E-01,8.496502E+00,2.314892E-01,9.925130E-01,6.369795E-01,3.357645E-01,2.823023E-01,2.265075E-01,1.144715E-04,1.036147E-03,1.077986E-03,4.963125E-04,2.725697E-04,1.470223E-03,1.572755E-03,1.087706E-05,2.688312E-04,6.115010E-05,1.767915E-04,1.483604E-04,5.440690E-07,8.986300E-05,4.963091E-05,9.428593E-04,4.843391E-04,3.294502E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
1.000000E+02,8.272847E-01,8.492636E+00,2.311031E-01,9.894850E-01,6.364278E-01,3.345925E-01,2.824831E-01,2.254923E-01,1.962363E-04,1.307892E-03,1.346695E-03,7.072249E-04,3.401558E-04,1.879356E-03,1.964636E-03,1.805420E-05,3.227657E-04,9.370952E-05,2.193006E-04,1.862870E-04,8.258152E-07,1.144724E-04,7.719128E-05,1.254963E-03,6.047736E-04,3.322597E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
1.200000E+02,8.232181E-01,8.488758E+00,2.307841E-01,9.864737E-01,6.358761E-01,3.334248E-01,2.826643E-01,2.244801E-01,2.990373E-04,1.578897E-03,1.615064E-03,9.335723E-04,4.071426E-04,2.286975E-03,2.355976E-03,2.699714E-05,3.714154E-04,1.317432E-04,2.607889E-04,2.244576E-04,1.155565E-06,1.396293E-04,1.106713E-04,1.568739E-03,7.250142E-04,3.331900E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
1.400000E+02,8.191632E-01,8.484868E+00,2.305283E-01,9.834770E-01,6.353117E-01,3.322647E-01,2.828426E-01,2.234746E-01,4.206653E-04,1.849218E-03,1.883057E-03,1.170479E-03,4.737496E-04,2.693139E-03,2.746786E-03,3.763951E-05,4.147556E-04,1.752827E-04,3.012776E-04,2.629461E-04,1.528670E-06,1.652788E-04,1.498460E-04,1.882729E-03,8.449672E-04,3.334665E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
1.600000E+02,8.151134E-01,8.480971E+00,2.303329E-01,9.804772E-01,6.347388E-01,3.311333E-01,2.830206E-01,2.224596E-01,5.586834E-04,2.118876E-03,2.150681E-03,1.414493E-03,5.397432E-04,3.098041E-03,3.137080E-03,4.992014E-05,4.541031E-04,2.229866E-04,3.408182E-04,3.015968E-04,1.941235E-06,1.914920E-04,1.953444E-04,2.196458E-03,9.647283E-04,3.335329E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
1.800000E+02,8.110729E-01,8.477069E+00,2.301889E-01,9.774769E-01,6.341736E-01,3.299992E-01,2.832007E-01,2.214486E-01,7.107386E-04,2.387780E-03,2.417980E-03,1.663341E-03,6.052290E-04,3.501513E-03,3.526855E-03,6.377078E-05,4.895730E-04,2.747377E-04,3.794040E-04,3.403757E-04,2.388651E-06,2.183172E-04,2.460516E-04,2.509691E-03,1.084215E-03,3.335062E-04, 0.0278733383, 0.0441616949, 0.0149043153, 0.0463447668, 0.0105593324
