times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.583097E-01,4.552845E+00,6.657612E-02,1.371942E+00,3.638885E-02,6.184188E-01,2.183944E-01,1.581172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
2.000000E+01,2.576498E-01,4.551659E+00,6.646523E-02,1.368477E+00,3.755333E-02,6.145845E-01,2.187473E-01,1.589691E-01,1.283605E-06,1.106348E-04,1.420971E-04,2.434200E-05,4.741290E-05,1.276096E-04,2.051800E-04,1.673059E-07,3.754837E-05,1.076287E-06,2.476565E-05,2.187621E-05,2.349254E-08,1.132934E-05,8.252350E-07,5.128593E-05,4.580933E-05,1.111985E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
4.000000E+01,2.569890E-01,4.550469E+00,6.639487E-02,1.365176E+00,3.871899E-02,6.107729E-01,2.191001E-01,1.598033E-01,8.883263E-06,2.502213E-04,2.843094E-04,8.738342E-05,9.661635E-05,3.353852E-04,4.101454E-04,1.044297E-06,8.008296E-05,4.722903E-06,5.147205E-05,4.393991E-05,9.215398E-08,2.461733E-05,3.348124E-06,1.683276E-04,9.158826E-05,1.487268E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
6.000000E+01,2.563281E-01,4.549271E+00,6.636163E-02,1.361889E+00,3.987376E-02,6.069797E-01,2.194528E-01,1.606203E-01,2.606986E-05,3.898140E-04,4.264237E-04,1.774220E-04,1.455973E-04,5.485983E-04,6.148416E-04,2.854454E-06,1.201526E-04,1.089158E-05,7.778358E-05,6.617174E-05,2.033081E-07,3.804908E-05,7.527535E-06,3.089174E-04,1.373101E-04,1.613931E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
8.000000E+01,2.556675E-01,4.548069E+00,6.636325E-02,1.358601E+00,4.102351E-02,6.032090E-01,2.198018E-01,1.614250E-01,5.399892E-05,5.292194E-04,5.684427E-04,2.862530E-04,1.943654E-04,7.618663E-04,8.192755E-04,5.641279E-06,1.579164E-04,1.940793E-05,1.037077E-04,8.857512E-05,3.544376E-07,5.161527E-05,1.344635E-05,4.578810E-04,1.829702E-04,1.656602E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
1.000000E+02,2.550072E-01,4.546868E+00,6.639760E-02,1.355301E+00,4.217594E-02,5.994611E-01,2.201504E-01,1.622141E-01,9.260925E-05,6.684602E-04,7.103688E-04,4.081317E-04,2.428996E-04,9.748041E-04,1.023454E-03,9.398363E-06,1.934981E-04,3.014391E-05,1.292556E-04,1.110983E-04,5.431529E-07,6.534354E-05,2.101762E-05,6.097701E-04,2.285829E-04,1.670899E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
1.200000E+02,2.543452E-01,4.545666E+00,6.646097E-02,1.352000E+00,4.332422E-02,5.957340E-01,2.204927E-01,1.629863E-01,1.411820E-04,8.075087E-04,8.521941E-04,5.390477E-04,2.912038E-04,1.187386E-03,1.227371E-03,1.410454E-05,2.268837E-04,4.311512E-05,1.544176E-04,1.338002E-04,7.670037E-07,7.919790E-05,3.015388E-05,7.626253E-04,2.741518E-04,1.675693E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
1.400000E+02,2.536832E-01,4.544456E+00,6.655121E-02,1.348702E+00,4.446859E-02,5.920285E-01,2.208383E-01,1.637478E-01,1.986898E-04,9.464017E-04,9.939328E-04,6.761714E-04,3.392496E-04,1.399624E-03,1.431034E-03,1.973648E-05,2.583957E-04,5.799327E-05,1.792124E-04,1.566293E-04,1.023849E-06,9.320065E-05,4.091106E-05,9.157501E-04,3.196794E-04,1.677218E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
1.600000E+02,2.530194E-01,4.543247E+00,6.666652E-02,1.345405E+00,4.560687E-02,5.883438E-01,2.211776E-01,1.644946E-01,2.640024E-04,1.085117E-03,1.135563E-03,8.175438E-04,3.870339E-04,1.611485E-03,1.634434E-03,2.626855E-05,2.880847E-04,7.472879E-05,2.036481E-04,1.795843E-04,1.311676E-06,1.073485E-04,5.333778E-05,1.068884E-03,3.651651E-04,1.677719E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
1.800000E+02,2.523569E-01,4.542033E+00,6.680562E-02,1.342098E+00,4.674614E-02,5.846811E-01,2.215182E-01,1.652247E-01,3.360054E-04,1.223666E-03,1.277104E-03,9.617709E-04,4.346400E-04,1.823023E-03,1.837584E-03,3.367789E-05,3.160936E-04,9.317207E-05,2.277311E-04,2.026613E-04,1.628520E-06,1.216465E-04,6.732594E-05,1.221942E-03,4.105876E-04,1.677721E-04, 0.0144852399, 0.0254525663, 0.0461904638, 0.0031807383, 0.0262315016
