times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,1.865171E-01,6.585105E+00,6.316893E-02,9.434763E-01,3.958533E-01,2.360769E-01,2.634775E-01,1.848055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
2.000000E+01,1.848941E-01,6.580282E+00,6.289317E-02,9.355149E-01,3.960643E-01,2.353446E-01,2.636130E-01,1.825134E-01,3.013893E-06,2.595364E-04,3.199232E-04,5.482455E-05,8.248383E-05,2.997250E-04,4.722767E-04,3.771104E-07,7.816602E-05,9.660463E-06,5.632303E-05,4.921372E-05,5.209576E-08,2.814385E-05,9.475354E-06,1.108718E-04,1.136565E-04,2.562471E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
4.000000E+01,1.832700E-01,6.575408E+00,6.277470E-02,9.283092E-01,3.962269E-01,2.346451E-01,2.637483E-01,1.802303E-01,2.085600E-05,5.854743E-04,6.397214E-04,1.961988E-04,1.672001E-04,7.806919E-04,9.441165E-04,2.334343E-06,1.523517E-04,4.070322E-05,1.150457E-04,9.963299E-05,1.957837E-07,6.199454E-05,3.797077E-05,3.746586E-04,2.271974E-04,3.429511E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
6.000000E+01,1.816547E-01,6.570538E+00,6.279866E-02,9.211500E-01,3.963879E-01,2.339451E-01,2.638811E-01,1.779756E-01,6.118768E-05,9.104217E-04,9.588572E-04,3.971743E-04,2.507238E-04,1.271919E-03,1.415341E-03,6.324607E-06,2.097122E-04,8.910743E-05,1.709208E-04,1.509973E-04,4.139604E-07,9.714344E-05,8.516452E-05,6.940428E-04,3.405084E-04,3.722422E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
8.000000E+01,1.800503E-01,6.565636E+00,6.295160E-02,9.140277E-01,3.965208E-01,2.332648E-01,2.640057E-01,1.757390E-01,1.266938E-04,1.233890E-03,1.277308E-03,6.390025E-04,3.329656E-04,1.760941E-03,1.885919E-03,1.238511E-05,2.544913E-04,1.506463E-04,2.241295E-04,2.031716E-04,6.919527E-07,1.335694E-04,1.506400E-04,1.032652E-03,4.535799E-04,3.821049E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
1.000000E+02,1.784513E-01,6.560715E+00,6.321910E-02,9.069416E-01,3.966168E-01,2.326083E-01,2.641223E-01,1.735261E-01,2.171858E-04,1.555866E-03,1.595075E-03,9.086432E-04,4.139816E-04,2.246984E-03,2.355869E-03,2.043891E-05,2.892457E-04,2.227757E-04,2.747833E-04,2.562034E-04,1.016779E-06,1.711447E-04,2.335751E-04,1.377454E-03,5.664363E-04,3.854247E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
1.200000E+02,1.768592E-01,6.555754E+00,6.359044E-02,8.999094E-01,3.966989E-01,2.319584E-01,2.642323E-01,1.713313E-01,3.309372E-04,1.876520E-03,1.912201E-03,1.197055E-03,4.940661E-04,2.730163E-03,2.825242E-03,3.038440E-05,3.167128E-04,3.027254E-04,3.230290E-04,3.096655E-04,1.378400E-06,2.100303E-04,3.331636E-04,1.723783E-03,6.790838E-04,3.865485E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
1.400000E+02,1.752768E-01,6.550793E+00,6.405491E-02,8.928986E-01,3.967599E-01,2.313210E-01,2.643403E-01,1.691647E-01,4.654657E-04,2.195764E-03,2.228662E-03,1.497852E-03,5.730430E-04,3.210264E-03,3.293976E-03,4.211560E-05,3.377792E-04,3.895864E-04,3.690379E-04,3.635777E-04,1.767352E-06,2.501620E-04,4.508838E-04,2.069962E-03,7.915002E-04,3.868888E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
1.600000E+02,1.736989E-01,6.545843E+00,6.460299E-02,8.859113E-01,3.968211E-01,2.306712E-01,2.644369E-01,1.670108E-01,6.180950E-04,2.513594E-03,2.544458E-03,1.806691E-03,6.508855E-04,3.687477E-03,3.762140E-03,5.552138E-05,3.537628E-04,4.820276E-04,4.128229E-04,4.179238E-04,2.174727E-06,2.915122E-04,5.844333E-04,2.415386E-03,9.037155E-04,3.870264E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
1.800000E+02,1.721288E-01,6.540855E+00,6.522424E-02,8.789716E-01,3.968513E-01,2.300370E-01,2.645458E-01,1.648767E-01,7.861819E-04,2.830121E-03,2.859577E-03,2.120421E-03,7.276944E-04,4.161855E-03,4.229696E-03,7.050842E-05,3.661828E-04,5.784803E-04,4.544677E-04,4.725510E-04,2.594794E-06,3.340820E-04,7.353815E-04,2.759855E-03,1.015694E-03,3.870447E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
2.000000E+02,1.705663E-01,6.535842E+00,6.590972E-02,8.720796E-01,3.968626E-01,2.294145E-01,2.646293E-01,1.627614E-01,9.672344E-04,3.145224E-03,3.174104E-03,2.437119E-03,8.033702E-04,4.633319E-03,4.696698E-03,8.696426E-05,3.762231E-04,6.777576E-04,4.943221E-04,5.270694E-04,3.024036E-06,3.778981E-04,9.008096E-04,3.103285E-03,1.127476E-03,3.870663E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
2.200000E+02,1.690113E-01,6.530842E+00,6.665490E-02,8.652074E-01,3.968470E-01,2.288029E-01,2.647068E-01,1.606634E-01,1.159080E-03,3.458966E-03,3.487853E-03,2.755178E-03,8.782315E-04,5.101758E-03,5.163006E-03,1.048071E-04,3.838398E-04,7.798117E-04,5.321962E-04,5.817813E-04,3.454407E-06,4.227980E-04,1.080643E-03,3.445533E-03,1.239016E-03,3.870282E-04, 0.0331469695, 0.0335898144, 0.0024216792, 0.0253203453, 0.0299045495
