times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,4.830215E-02,3.676137E+00,2.962801E-01,1.881217E+00,6.660174E-01,3.284131E-01,4.033075E-01,2.350677E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
2.000000E+01,4.789350E-02,3.672554E+00,2.948504E-01,1.867138E+00,6.670430E-01,3.273389E-01,4.032134E-01,2.328482E-01,4.014014E-06,3.508657E-04,4.500171E-04,7.931565E-05,1.414760E-04,4.110525E-04,6.441182E-04,5.022553E-07,1.105509E-04,8.113914E-06,7.670762E-05,6.842318E-05,7.487411E-08,3.679804E-05,1.021662E-05,1.452005E-04,1.306169E-04,3.368878E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
4.000000E+01,4.748731E-02,3.668951E+00,2.935767E-01,1.853622E+00,6.680583E-01,3.262701E-01,4.031302E-01,2.306341E-01,2.776280E-05,7.912442E-04,8.996460E-04,2.839493E-04,2.868654E-04,1.070467E-03,1.287384E-03,3.106023E-06,2.259350E-04,3.478320E-05,1.574418E-04,1.378391E-04,2.869503E-07,8.092867E-05,4.159299E-05,4.907588E-04,2.610308E-04,4.505558E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
6.000000E+01,4.708440E-02,3.665334E+00,2.924500E-01,1.840157E+00,6.690505E-01,3.251974E-01,4.030434E-01,2.284386E-01,8.141471E-05,1.230071E-03,1.348225E-03,5.750459E-04,4.301094E-04,1.743581E-03,1.929683E-03,8.409966E-06,3.250775E-04,7.831025E-05,2.350087E-04,2.081621E-04,6.184267E-07,1.265410E-04,9.314676E-05,9.092036E-04,3.912083E-04,4.888869E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
8.000000E+01,4.668465E-02,3.661698E+00,2.914497E-01,1.826735E+00,6.699980E-01,3.241694E-01,4.029413E-01,2.262560E-01,1.685106E-04,1.666777E-03,1.795791E-03,9.255267E-04,5.711319E-04,2.413700E-03,2.571043E-03,1.646245E-05,4.107545E-04,1.359308E-04,3.095578E-04,2.792089E-04,1.053541E-06,1.736432E-04,1.644118E-04,1.352957E-03,5.211845E-04,5.017841E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
1.000000E+02,4.628708E-02,3.658047E+00,2.905712E-01,1.813356E+00,6.709137E-01,3.231586E-01,4.028376E-01,2.240883E-01,2.887708E-04,2.101454E-03,2.242263E-03,1.316574E-03,7.104307E-04,3.079763E-03,3.211457E-03,2.716328E-05,4.849371E-04,2.056612E-04,3.812590E-04,3.507698E-04,1.577992E-06,2.222567E-04,2.547467E-04,1.804969E-03,6.509337E-04,5.061184E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
1.200000E+02,4.589268E-02,3.654395E+00,2.897947E-01,1.800004E+00,6.718281E-01,3.221443E-01,4.027146E-01,2.219342E-01,4.398726E-04,2.534032E-03,2.687739E-03,1.735090E-03,8.477232E-04,3.741495E-03,3.850933E-03,4.037535E-05,5.485595E-04,2.865722E-04,4.502068E-04,4.230006E-04,2.178362E-06,2.722095E-04,3.641420E-04,2.259138E-03,7.804519E-04,5.075573E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
1.400000E+02,4.550073E-02,3.650731E+00,2.891189E-01,1.786674E+00,6.727183E-01,3.211506E-01,4.025840E-01,2.197962E-01,6.185457E-04,2.964673E-03,3.132156E-03,2.171959E-03,9.833059E-04,4.399108E-03,4.489488E-03,5.595536E-05,6.036624E-04,3.765794E-04,5.165442E-04,4.955696E-04,2.843967E-06,3.235736E-04,4.923462E-04,2.713283E-03,9.097706E-04,5.080203E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
1.600000E+02,4.511058E-02,3.647029E+00,2.885258E-01,1.773422E+00,6.735721E-01,3.201719E-01,4.024589E-01,2.176725E-01,8.211758E-04,3.393280E-03,3.575514E-03,2.620902E-03,1.117147E-03,5.052993E-03,5.127120E-03,7.377370E-05,6.510515E-04,4.748251E-04,5.803920E-04,5.682259E-04,3.564226E-06,3.765289E-04,6.384602E-04,3.166585E-03,1.038869E-03,5.081576E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
1.800000E+02,4.472383E-02,3.643348E+00,2.880137E-01,1.760179E+00,6.743977E-01,3.192099E-01,4.023283E-01,2.155558E-01,1.044263E-03,3.819912E-03,4.017808E-03,3.077444E-03,1.249100E-03,5.702307E-03,5.763824E-03,9.369651E-05,6.926763E-04,5.793539E-04,6.418607E-04,6.412495E-04,4.330478E-06,4.306875E-04,8.024873E-04,3.618805E-03,1.167748E-03,5.081920E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
2.000000E+02,4.434078E-02,3.639630E+00,2.875692E-01,1.746993E+00,6.752045E-01,3.182553E-01,4.021900E-01,2.134611E-01,1.284510E-03,4.244523E-03,4.459115E-03,3.538668E-03,1.379244E-03,6.347904E-03,6.399617E-03,1.155850E-04,7.284587E-04,6.901921E-04,7.010233E-04,7.142547E-04,5.135077E-06,4.862474E-04,9.834094E-04,4.069801E-03,1.296412E-03,5.081862E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
2.200000E+02,4.395969E-02,3.635910E+00,2.871887E-01,1.733835E+00,6.759647E-01,3.173359E-01,4.020461E-01,2.113721E-01,1.539055E-03,4.667039E-03,4.899365E-03,4.002202E-03,1.507809E-03,6.989364E-03,7.034512E-03,1.393043E-04,7.593614E-04,8.063490E-04,7.579840E-04,7.873684E-04,5.969677E-06,5.431473E-04,1.182086E-03,4.519577E-03,1.424853E-03,5.081764E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
2.400000E+02,4.358140E-02,3.632157E+00,2.868656E-01,1.720740E+00,6.767440E-01,3.163820E-01,4.018895E-01,2.092982E-01,1.805275E-03,5.087519E-03,5.338514E-03,4.466796E-03,1.634678E-03,7.626365E-03,7.668501E-03,1.647685E-04,7.854249E-04,9.277793E-04,8.128631E-04,8.608063E-04,6.828280E-06,6.009995E-04,1.397115E-03,4.968088E-03,1.553080E-03,5.081562E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
2.600000E+02,4.320554E-02,3.628396E+00,2.865867E-01,1.707676E+00,6.774850E-01,3.154602E-01,4.017371E-01,2.072431E-01,2.081006E-03,5.506242E-03,5.776573E-03,4.931383E-03,1.760177E-03,8.259721E-03,8.301593E-03,1.918423E-04,8.079945E-04,1.053033E-03,8.656456E-04,9.341414E-04,7.705127E-06,6.600370E-04,1.628614E-03,5.415315E-03,1.681091E-03,5.081385E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
2.800000E+02,4.283284E-02,3.624645E+00,2.863586E-01,1.694635E+00,6.781675E-01,3.145789E-01,4.015775E-01,2.052003E-01,2.364404E-03,5.923121E-03,6.213737E-03,5.395118E-03,1.884051E-03,8.889168E-03,8.933796E-03,2.204151E-04,8.260665E-04,1.183170E-03,9.164335E-04,1.006812E-03,8.595393E-06,7.207541E-04,1.876330E-03,5.861306E-03,1.808891E-03,5.081272E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
3.000000E+02,4.246251E-02,3.620884E+00,2.861642E-01,1.681618E+00,6.788407E-01,3.137107E-01,4.014062E-01,2.031725E-01,2.654040E-03,6.338001E-03,6.649875E-03,5.857714E-03,2.006479E-03,9.514289E-03,9.565124E-03,2.503888E-04,8.423011E-04,1.315398E-03,9.653445E-04,1.079653E-03,9.497066E-06,7.824216E-04,2.139308E-03,6.305839E-03,1.936493E-03,5.081000E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
3.650000E+02,4.247098E-02,3.620884E+00,2.896796E-01,1.682160E+00,6.788423E-01,3.110219E-01,4.014254E-01,2.058030E-01,3.548643E-03,6.430639E-03,6.650528E-03,6.806711E-03,2.013157E-03,9.797621E-03,9.526048E-03,3.668713E-04,8.668943E-04,1.315402E-03,9.714374E-04,1.079708E-03,1.405352E-05,7.935087E-04,2.125495E-03,6.789985E-03,1.928235E-03,1.489770E-05, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
3.850000E+02,4.232852E-02,3.619400E+00,2.900172E-01,1.676826E+00,6.790990E-01,3.102041E-01,4.013432E-01,2.054778E-01,3.764715E-03,6.555897E-03,6.821661E-03,6.955769E-03,2.058450E-03,9.932327E-03,9.766907E-03,3.997715E-04,8.586347E-04,1.370749E-03,9.868473E-04,1.108479E-03,1.512734E-05,8.137260E-04,2.229726E-03,6.855680E-03,1.976872E-03,1.375123E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
4.050000E+02,4.218735E-02,3.617912E+00,2.903278E-01,1.671720E+00,6.793542E-01,3.093841E-01,4.012762E-01,2.051494E-01,3.957761E-03,6.716616E-03,6.992887E-03,7.115136E-03,2.105764E-03,1.016594E-02,1.000751E-02,4.324292E-04,8.602277E-04,1.425852E-03,1.004981E-03,1.137076E-03,1.619706E-05,8.386158E-04,2.335742E-03,6.992402E-03,2.025440E-03,1.789025E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
4.250000E+02,4.204645E-02,3.616417E+00,2.906159E-01,1.666626E+00,6.796001E-01,3.085742E-01,4.012091E-01,2.048193E-01,4.133931E-03,6.877226E-03,7.163913E-03,7.281467E-03,2.153197E-03,1.040569E-02,1.024780E-02,4.651975E-04,8.616877E-04,1.481156E-03,1.022788E-03,1.165784E-03,1.725973E-05,8.636226E-04,2.443903E-03,7.154440E-03,2.073948E-03,1.928777E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
4.450000E+02,4.190641E-02,3.614919E+00,2.908826E-01,1.661540E+00,6.798365E-01,3.077728E-01,4.011410E-01,2.044855E-01,4.297525E-03,7.037597E-03,7.334824E-03,7.452475E-03,2.200260E-03,1.064567E-02,1.048778E-02,4.981128E-04,8.636301E-04,1.535995E-03,1.040422E-03,1.194127E-03,1.831560E-05,8.889220E-04,2.555428E-03,7.325504E-03,2.122385E-03,1.975966E-04, 0.0451207097, 0.0177516596, 0.0307039808, 0.0151419034, 0.0484639223
