times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.544129E-01,4.361125E+00,5.339885E-02,1.143725E+00,5.661769E-01,5.065704E-01,4.425937E-01,1.755565E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
2.000000E+01,2.540757E-01,4.360512E+00,5.334280E-02,1.142235E+00,5.661315E-01,5.047643E-01,4.426456E-01,1.764831E-01,5.986821E-07,5.145273E-05,6.622755E-05,1.128302E-05,2.185320E-05,5.946593E-05,9.554818E-05,7.824067E-08,1.773502E-05,2.645491E-07,1.157508E-05,1.012206E-05,1.109913E-08,5.290460E-06,2.859100E-07,2.397493E-05,2.163497E-05,5.191659E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
4.000000E+01,2.537375E-01,4.359903E+00,5.330742E-02,1.140833E+00,5.660860E-01,5.029650E-01,4.426994E-01,1.774027E-01,4.144563E-06,1.164097E-04,1.325265E-04,4.054786E-05,4.458559E-05,1.563696E-04,1.909934E-04,4.893434E-07,3.835839E-05,1.158982E-06,2.414782E-05,2.027934E-05,4.394469E-08,1.147165E-05,1.153835E-06,7.872575E-05,4.325866E-05,6.944420E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
6.000000E+01,2.534000E-01,4.359290E+00,5.329149E-02,1.139432E+00,5.660426E-01,5.011689E-01,4.427533E-01,1.783159E-01,1.216512E-05,1.814104E-04,1.988040E-04,8.240723E-05,6.726113E-05,2.558826E-04,2.863170E-04,1.340143E-06,5.837447E-05,2.676109E-06,3.662925E-05,3.046821E-05,9.786113E-08,1.769243E-05,2.598948E-06,1.445233E-04,6.484906E-05,7.535765E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
8.000000E+01,2.530612E-01,4.358678E+00,5.329335E-02,1.138032E+00,5.659959E-01,4.993820E-01,4.428063E-01,1.792194E-01,2.520192E-05,2.463656E-04,2.650547E-04,1.330823E-04,8.988082E-05,3.554933E-04,3.815181E-04,2.653563E-06,7.778522E-05,4.806295E-06,4.901737E-05,4.068276E-05,1.721706E-07,2.395288E-05,4.634715E-06,2.142738E-04,8.642266E-05,7.735607E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
1.000000E+02,2.527227E-01,4.358061E+00,5.331204E-02,1.136630E+00,5.659501E-01,4.976023E-01,4.428602E-01,1.801155E-01,4.322796E-05,3.112803E-04,3.312870E-04,1.899225E-04,1.124231E-04,4.550310E-04,4.766017E-04,4.428925E-06,9.661448E-05,7.525342E-06,6.131435E-05,5.092857E-05,2.662306E-07,3.024880E-05,7.222151E-06,2.854274E-04,1.079726E-04,7.802671E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
1.200000E+02,2.523842E-01,4.357448E+00,5.334584E-02,1.135226E+00,5.658983E-01,4.958374E-01,4.429116E-01,1.810054E-01,6.591075E-05,3.761528E-04,3.974971E-04,2.510666E-04,1.349139E-04,5.544680E-04,5.715646E-04,6.659247E-06,1.148886E-04,1.080737E-05,7.352284E-05,6.119425E-05,3.794090E-07,3.658816E-05,1.041364E-05,3.570669E-04,1.294958E-04,7.825179E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
1.400000E+02,2.520452E-01,4.356828E+00,5.339403E-02,1.133828E+00,5.658512E-01,4.940721E-01,4.429647E-01,1.818873E-01,9.277152E-05,4.409799E-04,4.636811E-04,3.152127E-04,1.573411E-04,6.538199E-04,6.664063E-04,9.335716E-06,1.325992E-04,1.466055E-05,8.563870E-05,7.149205E-05,5.110714E-07,4.296586E-05,1.419049E-05,4.288607E-04,1.509934E-04,7.832744E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
1.600000E+02,2.517069E-01,4.356211E+00,5.345550E-02,1.132424E+00,5.658026E-01,4.923180E-01,4.430174E-01,1.827617E-01,1.232844E-04,5.057652E-04,5.298463E-04,3.814486E-04,1.797187E-04,7.530790E-04,7.611313E-04,1.244871E-05,1.498105E-04,1.901990E-05,9.766657E-05,8.180720E-05,6.606605E-07,4.938873E-05,1.848982E-05,5.006893E-04,1.724632E-04,7.834779E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
1.800000E+02,2.513675E-01,4.355590E+00,5.352875E-02,1.131025E+00,5.657560E-01,4.905672E-01,4.430672E-01,1.836299E-01,1.569281E-04,5.705056E-04,5.959879E-04,4.491313E-04,2.020235E-04,8.522482E-04,8.557343E-04,1.598949E-05,1.665186E-04,2.388907E-05,1.096059E-04,9.215112E-05,8.276106E-07,5.584807E-05,2.333874E-05,5.725125E-04,1.939139E-04,7.835641E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
2.000000E+02,2.510287E-01,4.354970E+00,5.361346E-02,1.129620E+00,5.657049E-01,4.888323E-01,4.431187E-01,1.844910E-01,1.932248E-04,6.352063E-04,6.621103E-04,5.178092E-04,2.242651E-04,9.513254E-04,9.502238E-04,1.994858E-05,1.826873E-04,2.930264E-05,1.214579E-04,1.025193E-04,1.011293E-06,6.234466E-05,2.882067E-05,6.443141E-04,2.153378E-04,7.835242E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
2.200000E+02,2.506902E-01,4.354349E+00,5.370880E-02,1.128216E+00,5.656563E-01,4.870970E-01,4.431689E-01,1.853452E-01,2.317432E-04,6.998620E-04,7.282066E-04,5.871735E-04,2.464456E-04,1.050309E-03,1.044589E-03,2.431734E-05,1.983480E-04,3.523332E-05,1.332239E-04,1.129066E-04,1.211068E-06,6.888788E-05,3.484591E-05,7.160895E-04,2.367318E-04,7.835374E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
2.400000E+02,2.503504E-01,4.353725E+00,5.381356E-02,1.126816E+00,5.656105E-01,4.853650E-01,4.432195E-01,1.861926E-01,2.721082E-04,7.644782E-04,7.942772E-04,6.569967E-04,2.685604E-04,1.149213E-03,1.138835E-03,2.908628E-05,2.135375E-04,4.164123E-05,1.448994E-04,1.233283E-04,1.426451E-06,7.546189E-05,4.139205E-05,7.878337E-04,2.581086E-04,7.835418E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
2.600000E+02,2.500114E-01,4.353104E+00,5.392740E-02,1.125416E+00,5.655566E-01,4.836469E-01,4.432710E-01,1.870333E-01,3.139944E-04,8.290354E-04,8.603270E-04,7.271242E-04,2.906446E-04,1.247993E-03,1.232962E-03,3.424734E-05,2.282681E-04,4.851432E-05,1.564909E-04,1.337781E-04,1.656972E-06,8.207085E-05,4.847237E-05,8.595477E-04,2.794553E-04,7.835256E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
2.800000E+02,2.496729E-01,4.352479E+00,5.404979E-02,1.124009E+00,5.655104E-01,4.819329E-01,4.433188E-01,1.878673E-01,3.571334E-04,8.935634E-04,9.263573E-04,7.974473E-04,3.126461E-04,1.346701E-03,1.326974E-03,3.979267E-05,2.425681E-04,5.582232E-05,1.679976E-04,1.442365E-04,1.902179E-06,8.873057E-05,5.611190E-05,9.312304E-04,3.007743E-04,7.834545E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
3.000000E+02,2.493339E-01,4.351855E+00,5.417956E-02,1.122605E+00,5.654594E-01,4.802261E-01,4.433695E-01,1.886931E-01,4.012922E-04,9.580412E-04,9.923637E-04,8.678897E-04,3.345961E-04,1.445305E-03,1.420865E-03,4.571255E-05,2.563954E-04,6.360836E-05,1.794225E-04,1.547301E-04,2.161450E-06,9.541678E-05,6.430209E-05,1.002881E-03,3.220679E-04,7.834477E-05, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
3.650000E+02,2.493395E-01,4.351855E+00,5.467823E-02,1.122691E+00,5.654490E-01,4.761103E-01,4.433723E-01,1.927546E-01,5.354678E-04,9.717719E-04,9.924597E-04,1.005631E-03,3.355477E-04,1.487529E-03,1.415061E-03,6.641535E-05,2.599286E-04,6.360858E-05,1.802682E-04,1.547380E-04,3.084695E-06,9.639730E-05,6.388667E-05,1.075297E-03,3.206946E-04,2.297108E-06, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
3.850000E+02,2.470946E-01,4.347724E+00,5.457865E-02,1.112874E+00,5.651301E-01,4.720761E-01,4.436553E-01,1.910920E-01,5.707043E-04,1.308953E-03,1.425315E-03,1.092854E-03,4.721680E-04,1.878033E-03,2.041603E-03,7.196148E-05,3.211556E-04,1.218343E-04,2.467902E-04,2.239661E-04,3.215650E-06,1.346405E-04,1.323512E-04,1.220884E-03,4.630237E-04,3.419691E-04, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
4.050000E+02,2.448560E-01,4.343550E+00,5.461763E-02,1.103708E+00,5.647606E-01,4.681036E-01,4.439330E-01,1.894133E-01,6.206101E-04,1.733304E-03,1.857727E-03,1.290798E-03,6.128550E-04,2.509917E-03,2.667346E-03,7.928617E-05,3.921049E-04,1.942293E-04,3.172506E-04,2.939719E-04,3.446396E-06,1.809226E-04,2.257630E-04,1.567977E-03,6.051102E-04,4.565600E-04, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
4.250000E+02,2.426212E-01,4.339352E+00,5.478472E-02,1.094557E+00,5.643907E-01,4.641660E-01,4.442160E-01,1.877462E-01,6.955021E-04,2.156271E-03,2.289087E-03,1.564986E-03,7.514998E-04,3.154970E-03,3.292196E-03,8.901991E-05,4.501690E-04,2.802235E-04,3.846413E-04,3.645465E-04,3.758735E-06,2.289881E-04,3.432105E-04,1.988274E-03,7.469580E-04,4.951673E-04, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
4.450000E+02,2.403939E-01,4.335130E+00,5.506416E-02,1.085438E+00,5.640064E-01,4.602652E-01,4.444680E-01,1.860798E-01,7.993120E-04,2.577148E-03,2.719356E-03,1.891479E-03,8.880305E-04,3.797054E-03,3.916151E-03,1.012182E-04,4.981053E-04,3.769725E-04,4.490908E-04,4.356621E-04,4.137629E-06,2.786968E-04,4.822142E-04,2.433880E-03,8.885348E-04,5.081276E-04, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
4.650000E+02,2.381687E-01,4.330884E+00,5.544601E-02,1.076348E+00,5.636038E-01,4.564023E-01,4.447253E-01,1.844158E-01,9.322244E-04,2.996142E-03,3.148530E-03,2.253486E-03,1.022889E-03,4.435060E-03,4.539206E-03,1.157753E-04,5.373695E-04,4.830212E-04,5.106864E-04,5.074453E-04,4.571059E-06,3.298207E-04,6.452066E-04,2.887607E-03,1.029901E-03,5.124569E-04, 0.0067419548, 0.044378887, 0.0332106704, 0.032935432, 0.035601181
