times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.045438E-01,6.349202E+00,1.859638E-01,2.037139E+00,3.404939E-01,3.781627E-02,2.392852E-01,9.420174E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
2.000000E+01,2.034657E-01,6.346079E+00,1.853496E-01,2.027297E+00,3.424225E-01,3.946440E-02,2.387717E-01,9.335961E-02,2.504095E-06,2.077297E-04,2.629247E-04,4.545861E-05,6.737933E-05,2.371047E-04,3.793977E-04,2.946489E-07,6.394322E-05,3.634178E-06,4.337095E-05,3.767554E-05,4.114298E-08,2.052299E-05,3.933937E-06,9.382180E-05,8.928096E-05,1.975753E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
4.000000E+01,2.023871E-01,6.342956E+00,1.847790E-01,2.017941E+00,3.443182E-01,4.111118E-02,2.382736E-01,9.252609E-02,1.732133E-05,4.693482E-04,5.258906E-04,1.629331E-04,1.369353E-04,6.223589E-04,7.583559E-04,1.829584E-06,1.328188E-04,1.566259E-05,8.953515E-05,7.589537E-05,1.588095E-07,4.485770E-05,1.591986E-05,3.077802E-04,1.784497E-04,2.643020E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
6.000000E+01,2.013095E-01,6.339818E+00,1.842589E-01,2.008607E+00,3.462011E-01,4.274966E-02,2.377711E-01,9.170205E-02,5.081021E-05,7.304424E-04,7.884860E-04,3.303038E-04,2.057878E-04,1.016708E-03,1.136785E-03,4.974678E-06,1.944022E-04,3.523384E-05,1.344381E-04,1.145541E-04,3.449828E-07,6.973013E-05,3.581432E-05,5.645516E-04,2.674594E-04,2.868319E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
8.000000E+01,2.002380E-01,6.336671E+00,1.837793E-01,1.999300E+00,3.480772E-01,4.436891E-02,2.372680E-01,9.089926E-02,1.051988E-04,9.906733E-04,1.050713E-03,5.321690E-04,2.739477E-04,1.410051E-03,1.514686E-03,9.779109E-06,2.493141E-04,6.172487E-05,1.781227E-04,1.535602E-04,5.923888E-07,9.520045E-05,6.290496E-05,8.363631E-04,3.562623E-04,2.944314E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
1.000000E+02,1.991721E-01,6.333517E+00,1.833365E-01,1.990001E+00,3.499556E-01,4.597460E-02,2.367682E-01,9.010177E-02,1.803436E-04,1.250054E-03,1.312574E-03,7.577483E-04,3.415127E-04,1.801840E-03,1.892062E-03,1.620670E-05,2.985949E-04,9.408635E-05,2.206431E-04,1.930564E-04,8.942616E-07,1.211022E-04,9.717465E-05,1.113237E-03,4.448791E-04,2.969973E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
1.200000E+02,1.981081E-01,6.330354E+00,1.829290E-01,1.980739E+00,3.517993E-01,4.758072E-02,2.362727E-01,8.931651E-02,2.748116E-04,1.508548E-03,1.574089E-03,9.994933E-04,4.083808E-04,2.191935E-03,2.268915E-03,2.419761E-05,3.425061E-04,1.320585E-04,2.619941E-04,2.329151E-04,1.244139E-06,1.475211E-04,1.396664E-04,1.391603E-03,5.333277E-04,2.978745E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
1.400000E+02,1.970467E-01,6.327184E+00,1.825466E-01,1.971523E+00,3.536247E-01,4.916672E-02,2.357873E-01,8.854403E-02,3.865801E-04,1.766300E-03,1.835215E-03,1.252218E-03,4.747736E-04,2.580570E-03,2.645239E-03,3.368735E-05,3.816624E-04,1.750107E-04,3.022542E-04,2.729795E-04,1.636613E-06,1.745370E-04,1.886967E-04,1.670181E-03,6.216200E-04,2.981815E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
1.600000E+02,1.959900E-01,6.323998E+00,1.821932E-01,1.962345E+00,3.554257E-01,5.074386E-02,2.353008E-01,8.778328E-02,5.134344E-04,2.023187E-03,2.095977E-03,1.512223E-03,5.405706E-04,2.967423E-03,3.021042E-03,4.461070E-05,4.170875E-04,2.219121E-04,3.414723E-04,3.133331E-04,2.066939E-06,2.020641E-04,2.449634E-04,1.948516E-03,7.097379E-04,2.982932E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
1.800000E+02,1.949368E-01,6.320819E+00,1.818665E-01,1.953158E+00,3.572239E-01,5.231781E-02,2.348196E-01,8.703226E-02,6.531609E-04,2.279351E-03,2.356373E-03,1.776990E-03,6.055972E-04,3.352773E-03,3.396331E-03,5.690401E-05,4.485792E-04,2.729568E-04,3.796338E-04,3.537421E-04,2.529533E-06,2.302799E-04,3.074979E-04,2.226432E-03,7.976737E-04,2.983329E-04, 0.0263922822, 0.0052545717, 0.0359547798, 0.0095520144, 0.0010954405
