times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,8.209726E-02,5.826233E+00,1.799967E-01,1.433076E+00,1.113851E+00,5.465955E-01,4.931415E-01,1.217450E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
2.000000E+01,8.176542E-02,5.823893E+00,1.795158E-01,1.428162E+00,1.113010E+00,5.443939E-01,4.932026E-01,1.223858E-01,1.924939E-06,1.685660E-04,2.198700E-04,3.837126E-05,7.436210E-05,1.958204E-04,3.141436E-04,2.538394E-07,5.748231E-05,2.113431E-06,3.862673E-05,3.421752E-05,3.772027E-08,1.808125E-05,2.564152E-06,7.686115E-05,6.375523E-05,1.679821E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
4.000000E+01,8.143425E-02,5.821549E+00,1.790803E-01,1.423581E+00,1.112154E+00,5.422187E-01,4.932661E-01,1.230198E-01,1.331898E-05,3.811007E-04,4.398460E-04,1.377053E-04,1.513689E-04,5.143876E-04,6.279580E-04,1.580418E-06,1.216826E-04,9.199923E-06,8.010069E-05,6.869878E-05,1.475097E-07,3.943369E-05,1.028952E-05,2.522067E-04,1.274514E-04,2.246856E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
6.000000E+01,8.110479E-02,5.819205E+00,1.786820E-01,1.418999E+00,1.111313E+00,5.400403E-01,4.933264E-01,1.236432E-01,3.907926E-05,5.934738E-04,6.595923E-04,2.795182E-04,2.277699E-04,8.409290E-04,9.413588E-04,4.308906E-06,1.812757E-04,2.101600E-05,1.207644E-04,1.034158E-04,3.244983E-07,6.116833E-05,2.320441E-05,4.627335E-04,1.910497E-04,2.438151E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
8.000000E+01,8.077518E-02,5.816837E+00,1.783176E-01,1.414447E+00,1.110443E+00,5.378935E-01,4.933831E-01,1.242517E-01,8.092961E-05,8.053961E-04,8.791120E-04,4.508719E-04,3.035999E-04,1.167142E-03,1.254350E-03,8.493298E-06,2.366741E-04,3.713585E-05,1.606422E-04,1.383085E-04,5.639850E-07,8.330617E-05,4.124923E-05,6.857052E-04,2.545746E-04,2.502735E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
1.000000E+02,8.044537E-02,5.814477E+00,1.779861E-01,1.409889E+00,1.109579E+00,5.357576E-01,4.934357E-01,1.248494E-01,1.387670E-04,1.016881E-03,1.098391E-03,6.427390E-04,3.789017E-04,1.492524E-03,1.566940E-03,1.411365E-05,2.879304E-04,5.749958E-05,1.997569E-04,1.734258E-04,8.615861E-07,1.057822E-04,6.403152E-05,9.129586E-04,3.180245E-04,2.524411E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
1.200000E+02,8.011712E-02,5.812113E+00,1.776827E-01,1.405330E+00,1.108706E+00,5.336389E-01,4.934916E-01,1.254380E-01,2.115014E-04,1.227944E-03,1.317450E-03,8.487859E-04,4.536905E-04,1.816977E-03,1.879125E-03,2.112784E-05,3.354925E-04,8.166146E-05,2.381191E-04,2.087239E-04,1.212970E-06,1.286263E-04,9.191016E-05,1.141566E-03,3.813858E-04,2.531625E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
1.400000E+02,7.978934E-02,5.809726E+00,1.774107E-01,1.400782E+00,1.107835E+00,5.315337E-01,4.935326E-01,1.260117E-01,2.975871E-04,1.438540E-03,1.536273E-03,1.064587E-03,5.279094E-04,2.140504E-03,2.190902E-03,2.948848E-05,3.797850E-04,1.091938E-04,2.757582E-04,2.441161E-04,1.614431E-06,1.518861E-04,1.247236E-04,1.370471E-03,4.446655E-04,2.534062E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
1.600000E+02,7.946227E-02,5.807330E+00,1.771629E-01,1.396253E+00,1.106951E+00,5.294482E-01,4.935764E-01,1.265789E-01,3.953217E-04,1.648743E-03,1.754885E-03,1.287084E-03,6.016058E-04,2.463182E-03,2.502269E-03,3.915320E-05,4.205453E-04,1.403572E-04,3.126752E-04,2.796726E-04,2.062235E-06,1.755246E-04,1.623391E-04,1.599295E-03,5.078701E-04,2.534875E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
1.800000E+02,7.913679E-02,5.804946E+00,1.769396E-01,1.391727E+00,1.106088E+00,5.273331E-01,4.936234E-01,1.271369E-01,5.030337E-04,1.858485E-03,1.973245E-03,1.514092E-03,6.749089E-04,2.784943E-03,2.813225E-03,5.006866E-05,4.584811E-04,1.744396E-04,3.488802E-04,3.152799E-04,2.552626E-06,1.996012E-04,2.048608E-04,1.827908E-03,5.709657E-04,2.535096E-04, 0.0221592997, 0.0088236603, 0.0380920682, 0.0283320795, 0.007305381
