times,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,p1,p2,p3,p4,p5
0.000000E+00,2.177438E-01,4.916706E+00,3.484237E-01,1.453583E+00,9.640447E-01,4.478189E-01,3.637642E-01,1.175785E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
2.000000E+01,2.171585E-01,4.915314E+00,3.477654E-01,1.450208E+00,9.636604E-01,4.463995E-01,3.638207E-01,1.182261E-01,1.339556E-06,1.145236E-04,1.478237E-04,2.544181E-05,4.654531E-05,1.326018E-04,2.117683E-04,1.702879E-07,3.835520E-05,9.848804E-07,2.525936E-05,2.207015E-05,2.429994E-08,1.169898E-05,9.913634E-07,5.257603E-05,4.733350E-05,1.134351E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
4.000000E+01,2.165726E-01,4.913907E+00,3.471350E-01,1.447041E+00,9.632650E-01,4.449997E-01,3.638739E-01,1.188674E-01,9.270899E-06,2.590006E-04,2.957642E-04,9.136868E-05,9.483989E-05,3.484973E-04,4.233093E-04,1.062551E-06,8.213102E-05,4.251523E-06,5.253991E-05,4.426572E-05,9.562521E-08,2.544119E-05,4.025275E-06,1.725822E-04,9.462242E-05,1.517285E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
6.000000E+01,2.159877E-01,4.912503E+00,3.465293E-01,1.443882E+00,9.628723E-01,4.435958E-01,3.639282E-01,1.195010E-01,2.720585E-05,4.034706E-04,4.436032E-04,1.855751E-04,1.428814E-04,5.699784E-04,6.345741E-04,2.903205E-06,1.237351E-04,9.746962E-06,7.945539E-05,6.656958E-05,2.116361E-07,3.935078E-05,9.120229E-06,3.167352E-04,1.418449E-04,1.646524E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
8.000000E+01,2.154037E-01,4.911100E+00,3.459462E-01,1.440714E+00,9.624805E-01,4.422020E-01,3.639834E-01,1.201265E-01,5.635078E-05,5.477296E-04,5.913388E-04,2.995132E-04,1.906700E-04,7.914941E-04,8.455680E-04,5.735187E-06,1.632008E-04,1.742301E-05,1.060084E-04,8.899208E-05,3.700154E-07,5.341092E-05,1.618631E-05,4.694796E-04,1.890097E-04,1.690103E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
1.000000E+02,2.148202E-01,4.909697E+00,3.453863E-01,1.437549E+00,9.620898E-01,4.408102E-01,3.640353E-01,1.207435E-01,9.663789E-05,6.917733E-04,7.389670E-04,4.272010E-04,2.382519E-04,1.012601E-03,1.056289E-03,9.550470E-06,2.007505E-04,2.705726E-05,1.322110E-04,1.115018E-04,5.686365E-07,6.764186E-05,2.522876E-05,6.252171E-04,2.361033E-04,1.704776E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
1.200000E+02,2.142380E-01,4.908290E+00,3.448459E-01,1.434383E+00,9.617044E-01,4.394260E-01,3.640830E-01,1.213556E-01,1.473176E-04,8.356242E-04,8.864957E-04,5.644465E-04,2.855913E-04,1.233275E-03,1.266744E-03,1.432629E-05,2.363714E-04,3.866247E-05,1.580678E-04,1.340952E-04,8.054295E-07,8.204429E-05,3.619938E-05,7.819465E-04,2.831367E-04,1.709668E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
1.400000E+02,2.136570E-01,4.906882E+00,3.443251E-01,1.431224E+00,9.613045E-01,4.380542E-01,3.641373E-01,1.219627E-01,2.073132E-04,9.792506E-04,1.033921E-03,7.083098E-04,3.326875E-04,1.453470E-03,1.476927E-03,2.003654E-05,2.701725E-04,5.213088E-05,1.835775E-04,1.568047E-04,1.078422E-06,9.659636E-05,4.931682E-05,9.389489E-04,3.301007E-04,1.711306E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
1.600000E+02,2.130767E-01,4.905459E+00,3.438210E-01,1.428075E+00,9.609155E-01,4.366772E-01,3.641876E-01,1.225619E-01,2.754456E-04,1.122691E-03,1.181244E-03,8.567401E-04,3.795701E-04,1.673266E-03,1.686837E-03,2.665806E-05,3.022604E-04,6.735151E-05,2.087573E-04,1.795648E-04,1.385777E-06,1.113330E-04,6.431822E-05,1.095953E-03,3.769980E-04,1.711834E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
1.800000E+02,2.124981E-01,4.904044E+00,3.433330E-01,1.424922E+00,9.605129E-01,4.353238E-01,3.642294E-01,1.231527E-01,3.505458E-04,1.265951E-03,1.328458E-03,1.008299E-03,4.261903E-04,1.892683E-03,1.896482E-03,3.416408E-05,3.328028E-04,8.415432E-05,2.335951E-04,2.023640E-04,1.725508E-06,1.262723E-04,8.123705E-05,1.252875E-03,4.238362E-04,1.711944E-04, 0.0149215785, 0.0415813902, 0.0279639467, 0.0427664979, 0.0249335557
